element_name,value_string,ts
lumiBlock,1,2023-05-22 15:04:23.403105
lumiBlock,2,2023-05-22 15:05:17.893959
lumiBlock,3,2023-05-22 15:05:28.130663
lumiBlock,4,2023-05-22 15:05:38.338800
lumiBlock,5,2023-05-22 15:05:48.538632
lumiBlock,6,2023-05-22 15:05:58.729180
lumiBlock,7,2023-05-22 15:06:08.936153
lumiBlock,8,2023-05-22 15:06:19.135904
lumiBlock,9,2023-05-22 15:06:29.337496
lumiBlock,10,2023-05-22 15:06:46.573274
lumiBlock,11,2023-05-22 15:06:56.801175
lumiBlock,12,2023-05-22 15:07:09.361977
lumiBlock,13,2023-05-22 15:07:33.725612
lumiBlock,14,2023-05-22 15:07:43.989735
lumiBlock,15,2023-05-22 15:07:54.194328
lumiBlock,16,2023-05-22 15:08:04.400255
lumiBlock,17,2023-05-22 15:08:21.478652
lumiBlock,18,2023-05-22 15:08:31.618800
lumiBlock,19,2023-05-22 15:08:41.825432
lumiBlock,20,2023-05-22 15:08:52.026499
lumiBlock,21,2023-05-22 15:09:05.901150
lumiBlock,22,2023-05-22 15:09:15.996099
lumiBlock,23,2023-05-22 15:09:46.093205
lumiBlock,24,2023-05-22 15:10:02.890192
lumiBlock,25,2023-05-22 15:10:29.240454
lumiBlock,26,2023-05-22 15:10:39.494152
lumiBlock,27,2023-05-22 15:10:49.700983
lumiBlock,28,2023-05-22 15:10:59.899347
lumiBlock,29,2023-05-22 15:11:10.096091
lumiBlock,30,2023-05-22 15:11:40.191259
lumiBlock,31,2023-05-22 15:11:57.227405
lumiBlock,32,2023-05-22 15:12:13.337373
lumiBlock,33,2023-05-22 15:12:35.335888
lumiBlock,34,2023-05-22 15:13:03.520129
lumiBlock,35,2023-05-22 15:13:13.566651
lumiBlock,36,2023-05-22 15:13:58.627762
lumiBlock,37,2023-05-22 15:14:11.563221
lumiBlock,38,2023-05-22 15:14:34.790863
lumiBlock,39,2023-05-22 15:15:29.553054
lumiBlock,40,2023-05-22 15:15:40.087377
lumiBlock,41,2023-05-22 15:15:50.347668
lumiBlock,42,2023-05-22 15:16:00.561587
lumiBlock,43,2023-05-22 15:16:22.659457
lumiBlock,44,2023-05-22 15:16:33.717389
lumiBlock,45,2023-05-22 15:16:43.791495
lumiBlock,46,2023-05-22 15:16:57.988314
lumiBlock,47,2023-05-22 15:17:58.027351
lumiBlock,48,2023-05-22 15:18:12.630226
lumiBlock,49,2023-05-22 15:18:26.999204
lumiBlock,50,2023-05-22 15:18:37.248390
lumiBlock,51,2023-05-22 15:18:48.350811
lumiBlock,52,2023-05-22 15:19:25.766336
lumiBlock,53,2023-05-22 15:19:41.802442
lumiBlock,54,2023-05-22 15:20:18.719780
lumiBlock,55,2023-05-22 15:20:50.654469
lumiBlock,56,2023-05-22 15:21:50.912237
lumiBlock,57,2023-05-22 15:22:07.651350
lumiBlock,58,2023-05-22 15:22:17.871300
lumiBlock,59,2023-05-22 15:23:06.510724
lumiBlock,60,2023-05-22 15:23:27.889577
lumiBlock,61,2023-05-22 15:23:38.103236
lumiBlock,62,2023-05-22 15:24:01.987539
lumiBlock,63,2023-05-22 15:24:27.448551
lumiBlock,64,2023-05-22 15:25:22.901906
lumiBlock,65,2023-05-22 15:26:11.973370
lumiBlock,66,2023-05-22 15:26:22.154983
lumiBlock,67,2023-05-22 15:26:32.352177
lumiBlock,68,2023-05-22 15:26:51.720172
lumiBlock,69,2023-05-22 15:27:01.825107
lumiBlock,70,2023-05-22 15:27:55.219805
lumiBlock,71,2023-05-22 15:28:05.325290
lumiBlock,72,2023-05-22 15:28:16.299715
lumiBlock,73,2023-05-22 15:28:35.797561
lumiBlock,74,2023-05-22 15:28:46.013109
lumiBlock,75,2023-05-22 15:28:56.218723
lumiBlock,76,2023-05-22 15:29:22.305620
lumiBlock,77,2023-05-22 15:30:22.491405
lumiBlock,78,2023-05-22 15:30:32.688369
lumiBlock,79,2023-05-22 15:31:32.938860
lumiBlock,80,2023-05-22 15:31:43.154691
lumiBlock,81,2023-05-22 15:32:32.137919
lumiBlock,82,2023-05-22 15:32:55.931632
lumiBlock,83,2023-05-22 15:33:06.147165
lumiBlock,84,2023-05-22 15:33:16.349866
lumiBlock,85,2023-05-22 15:33:34.437495
lumiBlock,86,2023-05-22 15:33:44.570644
lumiBlock,87,2023-05-22 15:33:54.775087
lumiBlock,88,2023-05-22 15:34:30.834512
lumiBlock,89,2023-05-22 15:34:41.009520
lumiBlock,90,2023-05-22 15:35:02.807521
lumiBlock,91,2023-05-22 15:35:55.928025
lumiBlock,92,2023-05-22 15:36:56.062284
lumiBlock,93,2023-05-22 15:37:06.250114
lumiBlock,94,2023-05-22 15:37:39.396991
lumiBlock,95,2023-05-22 15:38:10.509904
lumiBlock,96,2023-05-22 15:38:25.518601
lumiBlock,97,2023-05-22 15:39:25.769672
lumiBlock,98,2023-05-22 15:39:35.962392
lumiBlock,99,2023-05-22 15:40:33.232896
lumiBlock,100,2023-05-22 15:40:43.473333
lumiBlock,101,2023-05-22 15:41:43.720578
lumiBlock,102,2023-05-22 15:41:53.916123
lumiBlock,103,2023-05-22 15:42:04.112692
lumiBlock,104,2023-05-22 15:42:52.685630
lumiBlock,105,2023-05-22 15:43:52.901490
lumiBlock,106,2023-05-22 15:44:53.134715
lumiBlock,107,2023-05-22 15:45:03.339484
lumiBlock,108,2023-05-22 15:46:03.587646
lumiBlock,109,2023-05-22 15:47:03.825240
lumiBlock,110,2023-05-22 15:47:32.166759
lumiBlock,111,2023-05-22 15:48:07.541486
lumiBlock,112,2023-05-22 15:48:54.131652
lumiBlock,113,2023-05-22 15:49:52.748715
lumiBlock,114,2023-05-22 15:50:13.331804
lumiBlock,115,2023-05-22 15:51:13.440279
lumiBlock,116,2023-05-22 15:52:13.689001
lumiBlock,117,2023-05-22 15:53:09.974117
lumiBlock,118,2023-05-22 15:53:33.038009
lumiBlock,119,2023-05-22 15:54:33.237153
lumiBlock,120,2023-05-22 15:55:33.476176
lumiBlock,121,2023-05-22 15:56:33.725449
lumiBlock,122,2023-05-22 15:57:13.240024
lumiBlock,123,2023-05-22 15:58:11.283314
lumiBlock,124,2023-05-22 15:59:11.528555
lumiBlock,125,2023-05-22 16:00:11.773837
lumiBlock,126,2023-05-22 16:01:12.020965
lumiBlock,127,2023-05-22 16:02:12.256277
lumiBlock,128,2023-05-22 16:03:12.505185
lumiBlock,129,2023-05-22 16:04:06.706521
lumiBlock,130,2023-05-22 16:04:16.972612
lumiBlock,131,2023-05-22 16:05:17.230091
lumiBlock,132,2023-05-22 16:05:29.781702
lumiBlock,133,2023-05-22 16:06:29.969999
lumiBlock,134,2023-05-22 16:06:50.894013
lumiBlock,135,2023-05-22 16:07:17.848499
lumiBlock,136,2023-05-22 16:07:35.001916
lumiBlock,137,2023-05-22 16:07:45.232074
lumiBlock,138,2023-05-22 16:07:55.437166
lumiBlock,139,2023-05-22 16:08:05.642236
lumiBlock,140,2023-05-22 16:08:18.377301
lumiBlock,141,2023-05-22 16:08:36.444471
lumiBlock,142,2023-05-22 16:08:46.617629
lumiBlock,143,2023-05-22 16:09:06.835923
