element_name,value_string,ts
lumiBlock,1,2023-06-04 11:25:47.716250
lumiBlock,2,2023-06-04 11:26:47.985376
lumiBlock,3,2023-06-04 11:27:48.250972
lumiBlock,4,2023-06-04 11:28:48.520179
lumiBlock,5,2023-06-04 11:29:48.785313
lumiBlock,6,2023-06-04 11:30:49.049658
lumiBlock,7,2023-06-04 11:31:05.198086
lumiBlock,8,2023-06-04 11:31:22.053256
lumiBlock,9,2023-06-04 11:31:33.011710
lumiBlock,10,2023-06-04 11:31:56.595512
ATLMDTMDM6:MDT_ECC_JTAG_EE|EES1C14.fsm.currentState,REQUEST,2023-06-04 11:32:01.120000
ATLMDTMDM6:MDT_ECC_JTAG_EE|EES1C14.fsm.currentState,PRELOAD,2023-06-04 11:32:01.128000
ATLMDTMDM5:MDT_ECC_JTAG_INNER|BIS8C14.fsm.currentState,REQUEST,2023-06-04 11:32:01.143000
ATLMDTMDM5:MDT_ECC_JTAG_INNER|BIS7C14.fsm.currentState,REQUEST,2023-06-04 11:32:01.143000
ATLMDTMDM5:MDT_ECC_JTAG_INNER|BIS8C14.fsm.currentState,PRELOAD,2023-06-04 11:32:01.150000
ATLMDTMDM5:MDT_ECC_JTAG_INNER|BIS7C14.fsm.currentState,PRELOAD,2023-06-04 11:32:01.150000
ATLMDTMDM6:MDT_ECC_JTAG_EE|EES1C14.fsm.currentState,RESET,2023-06-04 11:32:01.453000
ATLMDTMDM5:MDT_ECC_JTAG_INNER|BIS7C14.fsm.currentState,RESET,2023-06-04 11:32:01.482000
ATLMDTMDM5:MDT_ECC_JTAG_INNER|BIS8C14.fsm.currentState,RESET,2023-06-04 11:32:01.483000
ATLMDTMDM6:MDT_ECC_JTAG_EE|EES1C14.fsm.currentState,STRINGLOAD,2023-06-04 11:32:03.762000
ATLMDTMDM5:MDT_ECC_JTAG_INNER|BIS7C14.fsm.currentState,STRINGLOAD,2023-06-04 11:32:03.795000
ATLMDTMDM5:MDT_ECC_JTAG_INNER|BIS8C14.fsm.currentState,STRINGLOAD,2023-06-04 11:32:03.795000
ATLMDTMDM6:MDT_ECC_JTAG_EE|EES1C14.fsm.currentState,VERIFY,2023-06-04 11:32:05.774000
ATLMDTMDM5:MDT_ECC_JTAG_INNER|BIS7C14.fsm.currentState,VERIFY,2023-06-04 11:32:05.806000
ATLMDTMDM5:MDT_ECC_JTAG_INNER|BIS8C14.fsm.currentState,VERIFY,2023-06-04 11:32:05.806000
ATLMDTMDM6:MDT_ECC_JTAG_EE|EES1C14.fsm.currentState,INITIALIZED,2023-06-04 11:32:06.592000
ATLMDTMDM5:MDT_ECC_JTAG_INNER|BIS8C14.fsm.currentState,INITIALIZED,2023-06-04 11:32:06.620000
ATLMDTMDM5:MDT_ECC_JTAG_INNER|BIS7C14.fsm.currentState,INITIALIZED,2023-06-04 11:32:06.620000
lumiBlock,11,2023-06-04 11:32:06.833554
lumiBlock,12,2023-06-04 11:32:35.901963
lumiBlock,13,2023-06-04 11:32:49.550358
lumiBlock,14,2023-06-04 11:33:02.022073
lumiBlock,15,2023-06-04 11:33:12.303748
lumiBlock,16,2023-06-04 11:33:22.983224
lumiBlock,17,2023-06-04 11:33:33.036614
lumiBlock,18,2023-06-04 11:33:43.263561
lumiBlock,19,2023-06-04 11:33:53.487783
lumiBlock,20,2023-06-04 11:34:19.095771
ATLMDTMDM6:MDT_ECC_JTAG_EE|EES1C14.fsm.currentState,REQUEST,2023-06-04 11:34:19.535000
ATLMDTMDM6:MDT_ECC_JTAG_EE|EES1C14.fsm.currentState,PRELOAD,2023-06-04 11:34:19.542000
ATLMDTMDM6:MDT_ECC_JTAG_EE|EES1C14.fsm.currentState,RESET,2023-06-04 11:34:19.868000
ATLMDTMDM6:MDT_ECC_JTAG_EE|EES1C14.fsm.currentState,STRINGLOAD,2023-06-04 11:34:22.177000
ATLMDTMDM6:MDT_ECC_JTAG_EE|EES1C14.fsm.currentState,VERIFY,2023-06-04 11:34:24.188000
ATLMDTMDM6:MDT_ECC_JTAG_EE|EES1C14.fsm.currentState,INITIALIZED,2023-06-04 11:34:25.006000
lumiBlock,21,2023-06-04 11:34:29.241926
lumiBlock,22,2023-06-04 11:34:41.083640
lumiBlock,23,2023-06-04 11:34:51.230242
lumiBlock,24,2023-06-04 11:35:01.450494
lumiBlock,25,2023-06-04 11:35:11.679725
lumiBlock,26,2023-06-04 11:35:21.906538
lumiBlock,27,2023-06-04 11:35:36.774610
lumiBlock,28,2023-06-04 11:35:46.915961
lumiBlock,29,2023-06-04 11:36:05.921093
lumiBlock,30,2023-06-04 11:36:28.400131
lumiBlock,31,2023-06-04 11:36:53.475376
lumiBlock,32,2023-06-04 11:37:03.679553
lumiBlock,33,2023-06-04 11:37:13.913998
lumiBlock,34,2023-06-04 11:37:33.617268
lumiBlock,35,2023-06-04 11:37:43.667005
lumiBlock,36,2023-06-04 11:38:03.470226
lumiBlock,37,2023-06-04 11:38:15.899212
lumiBlock,38,2023-06-04 11:38:49.935323
lumiBlock,39,2023-06-04 11:39:19.392565
lumiBlock,40,2023-06-04 11:39:29.465614
lumiBlock,41,2023-06-04 11:39:39.700429
lumiBlock,42,2023-06-04 11:39:51.180220
lumiBlock,43,2023-06-04 11:40:51.228143
lumiBlock,44,2023-06-04 11:41:51.330683
lumiBlock,45,2023-06-04 11:42:01.500252
lumiBlock,46,2023-06-04 11:42:11.734448
lumiBlock,47,2023-06-04 11:42:26.667150
lumiBlock,48,2023-06-04 11:42:36.733031
lumiBlock,49,2023-06-04 11:42:46.948465
lumiBlock,50,2023-06-04 11:42:57.182817
lumiBlock,51,2023-06-04 11:43:07.407973
lumiBlock,52,2023-06-04 11:43:30.883262
lumiBlock,53,2023-06-04 11:43:46.739251
lumiBlock,54,2023-06-04 11:43:57.004280
lumiBlock,55,2023-06-04 11:44:07.189404
lumiBlock,56,2023-06-04 11:44:19.585320
lumiBlock,57,2023-06-04 11:44:42.416390
lumiBlock,58,2023-06-04 11:44:52.454506
lumiBlock,59,2023-06-04 11:45:02.691124
lumiBlock,60,2023-06-04 11:45:12.916714
lumiBlock,61,2023-06-04 11:45:23.151202
lumiBlock,62,2023-06-04 11:45:35.067611
lumiBlock,63,2023-06-04 11:45:45.145833
lumiBlock,64,2023-06-04 11:45:55.379931
lumiBlock,65,2023-06-04 11:46:05.613885
lumiBlock,66,2023-06-04 11:46:15.829481
lumiBlock,67,2023-06-04 11:46:26.064331
lumiBlock,68,2023-06-04 11:46:36.563486
lumiBlock,69,2023-06-04 11:47:01.662803
lumiBlock,70,2023-06-04 11:47:11.830955
lumiBlock,71,2023-06-04 11:47:55.627788
lumiBlock,72,2023-06-04 11:48:06.548968
lumiBlock,73,2023-06-04 11:48:21.990483
lumiBlock,74,2023-06-04 11:48:32.126199
lumiBlock,75,2023-06-04 11:49:22.873845
lumiBlock,76,2023-06-04 11:49:43.505368
lumiBlock,77,2023-06-04 11:50:11.420453
lumiBlock,78,2023-06-04 11:50:21.685964
lumiBlock,79,2023-06-04 11:51:21.964128
lumiBlock,80,2023-06-04 11:51:52.884473
lumiBlock,81,2023-06-04 11:52:15.015756
lumiBlock,82,2023-06-04 11:52:42.098586
lumiBlock,83,2023-06-04 11:52:52.260544
lumiBlock,84,2023-06-04 11:53:28.261407
lumiBlock,85,2023-06-04 11:54:02.711536
lumiBlock,86,2023-06-04 11:54:34.789607
lumiBlock,87,2023-06-04 11:54:50.274368
lumiBlock,88,2023-06-04 11:55:00.319537
lumiBlock,89,2023-06-04 11:55:10.555049
lumiBlock,90,2023-06-04 11:55:56.649137
lumiBlock,91,2023-06-04 11:56:58.646863
lumiBlock,92,2023-06-04 11:57:34.476797
lumiBlock,93,2023-06-04 11:57:49.492250
lumiBlock,94,2023-06-04 11:57:59.660919
lumiBlock,95,2023-06-04 11:58:09.888654
lumiBlock,96,2023-06-04 11:58:41.537540
lumiBlock,97,2023-06-04 11:58:51.652271
lumiBlock,98,2023-06-04 11:59:32.667803
lumiBlock,99,2023-06-04 11:59:42.915420
lumiBlock,100,2023-06-04 11:59:53.141160
lumiBlock,101,2023-06-04 12:00:03.376420
lumiBlock,102,2023-06-04 12:00:13.602734
lumiBlock,103,2023-06-04 12:01:13.879519
lumiBlock,104,2023-06-04 12:01:32.113938
lumiBlock,105,2023-06-04 12:01:43.644849
lumiBlock,106,2023-06-04 12:01:53.866288
lumiBlock,107,2023-06-04 12:02:04.100146
lumiBlock,108,2023-06-04 12:02:54.775306
lumiBlock,109,2023-06-04 12:03:04.877511
lumiBlock,110,2023-06-04 12:03:42.549769
lumiBlock,111,2023-06-04 12:03:56.690389
lumiBlock,112,2023-06-04 12:04:06.908772
lumiBlock,113,2023-06-04 12:05:07.190335
lumiBlock,114,2023-06-04 12:05:17.412663
lumiBlock,115,2023-06-04 12:05:52.007405
lumiBlock,116,2023-06-04 12:06:02.176407
lumiBlock,117,2023-06-04 12:06:12.410406
lumiBlock,118,2023-06-04 12:06:23.551386
lumiBlock,119,2023-06-04 12:07:06.260133
