element_name,value_string,ts
lumiBlock,1,2023-07-01 16:00:59.948630
lumiBlock,2,2023-07-01 16:01:41.246976
lumiBlock,3,2023-07-01 16:02:03.153281
lumiBlock,4,2023-07-01 16:02:13.276562
ATLMDTMDM1:MDT_BC_JTAG_INNER|BIM1C15.fsm.currentState,REQUEST,2023-07-01 16:02:32.437000
ATLMDTMDM1:MDT_BC_JTAG_INNER|BIM1C15.fsm.currentState,PRELOAD,2023-07-01 16:02:32.442000
ATLMDTMDM1:MDT_BC_JTAG_INNER|BIM1C15.fsm.currentState,RESET,2023-07-01 16:02:32.774000
ATLMDTMDM1:MDT_BC_JTAG_INNER|BIM1C15.fsm.currentState,STRINGLOAD,2023-07-01 16:02:35.083000
ATLMDTMDM1:MDT_BC_JTAG_INNER|BIM1C15.fsm.currentState,VERIFY,2023-07-01 16:02:37.094000
ATLMDTMDM1:MDT_BC_JTAG_INNER|BIM1C15.fsm.currentState,INITIALIZED,2023-07-01 16:02:37.912000
lumiBlock,5,2023-07-01 16:02:40.664127
lumiBlock,6,2023-07-01 16:02:50.811526
lumiBlock,7,2023-07-01 16:03:00.930964
lumiBlock,8,2023-07-01 16:03:40.535175
lumiBlock,9,2023-07-01 16:03:51.736216
lumiBlock,10,2023-07-01 16:04:01.853651
lumiBlock,11,2023-07-01 16:04:11.961454
lumiBlock,12,2023-07-01 16:04:22.028774
lumiBlock,13,2023-07-01 16:04:32.135382
lumiBlock,14,2023-07-01 16:04:42.273558
lumiBlock,15,2023-07-01 16:04:52.371844
lumiBlock,16,2023-07-01 16:05:03.995986
lumiBlock,17,2023-07-01 16:05:17.801300
lumiBlock,18,2023-07-01 16:05:27.889586
lumiBlock,19,2023-07-01 16:05:48.332416
lumiBlock,20,2023-07-01 16:05:58.505839
lumiBlock,21,2023-07-01 16:06:08.624026
lumiBlock,22,2023-07-01 16:06:31.580531
lumiBlock,23,2023-07-01 16:06:41.766286
lumiBlock,24,2023-07-01 16:07:23.561356
lumiBlock,25,2023-07-01 16:07:33.739571
lumiBlock,26,2023-07-01 16:07:43.864986
lumiBlock,27,2023-07-01 16:07:57.520666
lumiBlock,28,2023-07-01 16:08:11.717382
lumiBlock,29,2023-07-01 16:08:39.716806
lumiBlock,30,2023-07-01 16:09:05.326400
lumiBlock,31,2023-07-01 16:09:15.585769
lumiBlock,32,2023-07-01 16:09:38.321903
lumiBlock,33,2023-07-01 16:10:38.504654
lumiBlock,34,2023-07-01 16:10:48.621569
lumiBlock,35,2023-07-01 16:10:59.689571
lumiBlock,36,2023-07-01 16:11:59.731555
lumiBlock,37,2023-07-01 16:12:45.401870
lumiBlock,38,2023-07-01 16:13:45.642764
lumiBlock,39,2023-07-01 16:13:55.768078
lumiBlock,40,2023-07-01 16:14:14.828712
lumiBlock,41,2023-07-01 16:14:24.891189
lumiBlock,42,2023-07-01 16:14:35.024479
lumiBlock,43,2023-07-01 16:14:45.127968
lumiBlock,44,2023-07-01 16:15:20.104398
lumiBlock,45,2023-07-01 16:15:30.266421
lumiBlock,46,2023-07-01 16:15:40.373476
lumiBlock,47,2023-07-01 16:16:17.453445
lumiBlock,48,2023-07-01 16:17:17.526695
lumiBlock,49,2023-07-01 16:17:27.634581
lumiBlock,50,2023-07-01 16:18:26.027164
lumiBlock,51,2023-07-01 16:18:50.277991
lumiBlock,52,2023-07-01 16:19:00.458294
lumiBlock,53,2023-07-01 16:19:22.558434
lumiBlock,54,2023-07-01 16:19:37.140167
lumiBlock,55,2023-07-01 16:20:06.559571
lumiBlock,56,2023-07-01 16:20:16.833847
lumiBlock,57,2023-07-01 16:20:27.921545
lumiBlock,58,2023-07-01 16:21:28.101548
lumiBlock,59,2023-07-01 16:22:09.151942
lumiBlock,60,2023-07-01 16:22:38.599206
lumiBlock,61,2023-07-01 16:23:17.300313
lumiBlock,62,2023-07-01 16:24:01.266688
lumiBlock,63,2023-07-01 16:24:25.409760
lumiBlock,64,2023-07-01 16:24:35.451766
lumiBlock,65,2023-07-01 16:24:45.580320
lumiBlock,66,2023-07-01 16:24:56.646741
lumiBlock,67,2023-07-01 16:25:07.689352
lumiBlock,68,2023-07-01 16:26:07.879731
lumiBlock,69,2023-07-01 16:26:27.004068
lumiBlock,70,2023-07-01 16:27:27.230043
lumiBlock,71,2023-07-01 16:27:53.898435
lumiBlock,72,2023-07-01 16:28:54.135918
lumiBlock,73,2023-07-01 16:29:29.241638
lumiBlock,74,2023-07-01 16:29:39.524397
lumiBlock,75,2023-07-01 16:29:56.887542
lumiBlock,76,2023-07-01 16:30:57.107026
lumiBlock,77,2023-07-01 16:31:22.177216
lumiBlock,78,2023-07-01 16:31:33.207303
lumiBlock,79,2023-07-01 16:31:43.466328
lumiBlock,80,2023-07-01 16:32:19.380171
lumiBlock,81,2023-07-01 16:33:19.620093
lumiBlock,82,2023-07-01 16:34:19.758160
lumiBlock,83,2023-07-01 16:34:35.983723
lumiBlock,84,2023-07-01 16:35:36.134997
lumiBlock,85,2023-07-01 16:36:36.274785
lumiBlock,86,2023-07-01 16:37:36.427916
lumiBlock,87,2023-07-01 16:38:36.558453
lumiBlock,88,2023-07-01 16:39:36.698267
lumiBlock,89,2023-07-01 16:39:46.795392
lumiBlock,90,2023-07-01 16:40:12.079945
lumiBlock,91,2023-07-01 16:41:12.217580
lumiBlock,92,2023-07-01 16:42:00.035563
lumiBlock,93,2023-07-01 16:42:46.998556
lumiBlock,94,2023-07-01 16:43:23.274871
lumiBlock,95,2023-07-01 16:43:54.370427
lumiBlock,96,2023-07-01 16:44:24.530514
lumiBlock,97,2023-07-01 16:44:39.390750
ATLMDTPS2:MDTPS_BA_INNER|BIS2A10_ML2.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.623000
ATLMDTPS2:MDTPS_BA_INNER|BIS3A10_ML2.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.623000
ATLMDTPS2:MDTPS_BA_INNER|BIS4A10_ML2.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.623000
ATLMDTPS2:MDTPS_BA_INNER|BIS5A10_ML2.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.623000
ATLMDTPS2:MDTPS_BA_INNER|BIS6A10_ML2.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.623000
ATLMDTPS2:MDTPS_BA_INNER|BIM1A11_ML2.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.623000
ATLMDTPS2:MDTPS_BA_INNER|BIS1A10_ML2.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.623000
ATLMDTPS2:MDTPS_BA_INNER|BIM4A11_ML2.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.624000
ATLMDTPS2:MDTPS_BA_INNER|BIS1A16_ML1.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.624000
ATLMDTPS2:MDTPS_BA_INNER|BIS2A16_ML1.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.624000
ATLMDTPS2:MDTPS_BA_INNER|BIS3A16_ML1.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.624000
ATLMDTPS2:MDTPS_BA_INNER|BIM5A11_ML2.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.624000
ATLMDTPS2:MDTPS_BA_INNER|BIS6A16_ML1.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.624000
ATLMDTPS2:MDTPS_BA_INNER|BIR6A15_ML1.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.624000
ATLMDTPS2:MDTPS_BA_INNER|BIM3A11_ML2.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.624000
ATLMDTPS2:MDTPS_BA_INNER|BIS4A16_ML1.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.624000
ATLMDTPS2:MDTPS_BA_INNER|BIR5A15_ML1.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.624000
ATLMDTPS2:MDTPS_BA_INNER|BIS5A16_ML1.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.624000
ATLMDTPS2:MDTPS_BA_INNER|BIR3A15_ML1.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.624000
ATLMDTPS2:MDTPS_BA_INNER|BIR4A15_ML1.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.624000
ATLMDTPS2:MDTPS_BA_INNER|BIM2A11_ML2.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.624000
ATLMDTPS2:MDTPS_BA_INNER|BIM2A15_ML2.fsm.currentState,RAMP_UP,2023-07-01 16:44:57.624000
