element_name,value_string,ts
lumiBlock,1,2023-05-20 01:17:23.545006
lumiBlock,2,2023-05-20 01:18:23.815680
lumiBlock,3,2023-05-20 01:18:34.038706
lumiBlock,4,2023-05-20 01:19:15.777867
lumiBlock,5,2023-05-20 01:19:26.044984
lumiBlock,6,2023-05-20 01:20:21.645205
lumiBlock,7,2023-05-20 01:20:35.195724
lumiBlock,8,2023-05-20 01:20:45.341210
lumiBlock,9,2023-05-20 01:21:01.154229
lumiBlock,10,2023-05-20 01:21:11.337266
lumiBlock,11,2023-05-20 01:21:21.565430
lumiBlock,12,2023-05-20 01:21:32.027768
lumiBlock,13,2023-05-20 01:21:42.285745
lumiBlock,14,2023-05-20 01:21:52.521386
lumiBlock,15,2023-05-20 01:22:02.744512
lumiBlock,16,2023-05-20 01:23:03.017407
lumiBlock,17,2023-05-20 01:23:13.240284
lumiBlock,18,2023-05-20 01:23:44.730420
lumiBlock,19,2023-05-20 01:23:55.552203
lumiBlock,20,2023-05-20 01:24:55.787653
lumiBlock,21,2023-05-20 01:25:31.030925
lumiBlock,22,2023-05-20 01:25:41.272942
lumiBlock,23,2023-05-20 01:26:26.190512
lumiBlock,24,2023-05-20 01:26:36.289820
lumiBlock,25,2023-05-20 01:26:46.516265
lumiBlock,26,2023-05-20 01:26:56.744139
lumiBlock,27,2023-05-20 01:27:20.401876
lumiBlock,28,2023-05-20 01:27:40.467487
lumiBlock,29,2023-05-20 01:28:00.482049
lumiBlock,30,2023-05-20 01:28:25.608485
lumiBlock,31,2023-05-20 01:28:36.595573
lumiBlock,32,2023-05-20 01:28:46.703775
lumiBlock,33,2023-05-20 01:28:56.805018
lumiBlock,34,2023-05-20 01:29:07.038779
lumiBlock,35,2023-05-20 01:29:20.756946
lumiBlock,36,2023-05-20 01:29:31.001150
lumiBlock,37,2023-05-20 01:30:06.869523
lumiBlock,38,2023-05-20 01:30:17.871874
lumiBlock,39,2023-05-20 01:30:28.025926
lumiBlock,40,2023-05-20 01:30:41.933653
lumiBlock,41,2023-05-20 01:30:52.034378
lumiBlock,42,2023-05-20 01:31:24.133163
lumiBlock,43,2023-05-20 01:31:48.244254
lumiBlock,44,2023-05-20 01:32:19.144246
lumiBlock,45,2023-05-20 01:32:29.236968
lumiBlock,46,2023-05-20 01:32:56.328362
lumiBlock,47,2023-05-20 01:33:43.451952
lumiBlock,48,2023-05-20 01:34:43.706494
lumiBlock,49,2023-05-20 01:34:53.940964
lumiBlock,50,2023-05-20 01:35:18.820639
lumiBlock,51,2023-05-20 01:35:43.816509
lumiBlock,52,2023-05-20 01:35:53.968006
lumiBlock,53,2023-05-20 01:36:54.246041
lumiBlock,54,2023-05-20 01:37:47.353241
lumiBlock,55,2023-05-20 01:38:10.490584
lumiBlock,56,2023-05-20 01:38:23.521533
lumiBlock,57,2023-05-20 01:38:48.614486
lumiBlock,58,2023-05-20 01:38:58.819989
lumiBlock,59,2023-05-20 01:39:59.090389
lumiBlock,60,2023-05-20 01:40:09.316615
lumiBlock,61,2023-05-20 01:41:09.597149
lumiBlock,62,2023-05-20 01:41:19.832286
lumiBlock,63,2023-05-20 01:42:20.109890
lumiBlock,64,2023-05-20 01:43:07.161924
lumiBlock,65,2023-05-20 01:43:35.398325
lumiBlock,66,2023-05-20 01:43:50.127270
lumiBlock,67,2023-05-20 01:44:50.206761
lumiBlock,68,2023-05-20 01:45:00.431302
lumiBlock,69,2023-05-20 01:45:32.429898
lumiBlock,70,2023-05-20 01:46:32.683672
lumiBlock,71,2023-05-20 01:47:32.950284
lumiBlock,72,2023-05-20 01:47:56.860646
lumiBlock,73,2023-05-20 01:48:56.998470
lumiBlock,74,2023-05-20 01:49:57.267035
lumiBlock,75,2023-05-20 01:50:07.500735
lumiBlock,76,2023-05-20 01:51:07.780484
lumiBlock,77,2023-05-20 01:52:08.049080
lumiBlock,78,2023-05-20 01:52:39.689894
lumiBlock,79,2023-05-20 01:53:12.781251
lumiBlock,80,2023-05-20 01:54:12.875456
lumiBlock,81,2023-05-20 01:55:13.146241
lumiBlock,82,2023-05-20 01:56:13.415936
lumiBlock,83,2023-05-20 01:56:23.642994
lumiBlock,84,2023-05-20 01:56:48.201711
lumiBlock,85,2023-05-20 01:57:48.443004
lumiBlock,86,2023-05-20 01:58:48.711164
lumiBlock,87,2023-05-20 01:59:19.036458
lumiBlock,88,2023-05-20 02:00:19.256989
lumiBlock,89,2023-05-20 02:01:05.417745
lumiBlock,90,2023-05-20 02:02:05.557195
lumiBlock,91,2023-05-20 02:03:05.833480
lumiBlock,92,2023-05-20 02:03:34.457690
lumiBlock,93,2023-05-20 02:04:34.634799
lumiBlock,94,2023-05-20 02:05:34.896948
lumiBlock,95,2023-05-20 02:06:35.173564
lumiBlock,96,2023-05-20 02:06:47.265598
lumiBlock,97,2023-05-20 02:06:57.399498
lumiBlock,98,2023-05-20 02:07:59.356299
lumiBlock,99,2023-05-20 02:08:59.625819
lumiBlock,100,2023-05-20 02:09:16.963633
lumiBlock,101,2023-05-20 02:10:17.160747
lumiBlock,102,2023-05-20 02:11:15.313278
lumiBlock,103,2023-05-20 02:12:10.832919
lumiBlock,104,2023-05-20 02:12:20.983434
lumiBlock,105,2023-05-20 02:12:40.262405
lumiBlock,106,2023-05-20 02:13:08.663498
lumiBlock,107,2023-05-20 02:14:08.794746
lumiBlock,108,2023-05-20 02:14:56.936874
lumiBlock,109,2023-05-20 02:15:15.083505
lumiBlock,110,2023-05-20 02:15:54.173958
lumiBlock,111,2023-05-20 02:16:29.315066
lumiBlock,112,2023-05-20 02:17:08.329634
lumiBlock,113,2023-05-20 02:17:32.920514
lumiBlock,114,2023-05-20 02:17:43.175289
lumiBlock,115,2023-05-20 02:17:53.408543
lumiBlock,116,2023-05-20 02:18:03.641745
lumiBlock,117,2023-05-20 02:18:59.794492
lumiBlock,118,2023-05-20 02:19:09.936729
lumiBlock,119,2023-05-20 02:19:26.997225
lumiBlock,120,2023-05-20 02:19:37.187126
lumiBlock,121,2023-05-20 02:19:55.007651
lumiBlock,122,2023-05-20 02:20:28.155367
lumiBlock,123,2023-05-20 02:20:49.185563
lumiBlock,124,2023-05-20 02:21:05.228212
lumiBlock,125,2023-05-20 02:21:29.251271
lumiBlock,126,2023-05-20 02:21:39.494397
lumiBlock,127,2023-05-20 02:22:10.366372
lumiBlock,128,2023-05-20 02:22:25.396087
lumiBlock,129,2023-05-20 02:23:25.554610
lumiBlock,130,2023-05-20 02:23:57.570799
lumiBlock,131,2023-05-20 02:24:47.788041
lumiBlock,132,2023-05-20 02:25:38.814936
lumiBlock,133,2023-05-20 02:26:10.129054
lumiBlock,134,2023-05-20 02:26:27.908656
lumiBlock,135,2023-05-20 02:26:38.154766
lumiBlock,136,2023-05-20 02:27:38.431984
lumiBlock,137,2023-05-20 02:27:53.511914
lumiBlock,138,2023-05-20 02:28:07.512707
lumiBlock,139,2023-05-20 02:28:55.588194
lumiBlock,140,2023-05-20 02:29:55.775944
lumiBlock,141,2023-05-20 02:30:56.041855
lumiBlock,142,2023-05-20 02:31:12.055593
lumiBlock,143,2023-05-20 02:31:41.761754
lumiBlock,144,2023-05-20 02:31:51.816757
lumiBlock,145,2023-05-20 02:32:52.094386
lumiBlock,146,2023-05-20 02:33:08.433421
lumiBlock,147,2023-05-20 02:33:22.543507
lumiBlock,148,2023-05-20 02:34:02.654521
lumiBlock,149,2023-05-20 02:34:15.571462
lumiBlock,150,2023-05-20 02:34:34.737156
lumiBlock,151,2023-05-20 02:35:07.791735
lumiBlock,152,2023-05-20 02:35:17.941314
lumiBlock,153,2023-05-20 02:35:28.176961
lumiBlock,154,2023-05-20 02:35:47.957839
lumiBlock,155,2023-05-20 02:35:58.179837
lumiBlock,156,2023-05-20 02:36:58.458333
lumiBlock,157,2023-05-20 02:37:33.300837
lumiBlock,158,2023-05-20 02:38:03.428512
lumiBlock,159,2023-05-20 02:39:03.521456
lumiBlock,160,2023-05-20 02:40:03.787079
lumiBlock,161,2023-05-20 02:40:13.928954
lumiBlock,162,2023-05-20 02:41:06.062159
lumiBlock,163,2023-05-20 02:42:06.347829
lumiBlock,164,2023-05-20 02:43:06.627666
lumiBlock,165,2023-05-20 02:44:06.898625
lumiBlock,166,2023-05-20 02:44:42.634883
lumiBlock,167,2023-05-20 02:44:52.753777
lumiBlock,168,2023-05-20 02:45:02.899160
lumiBlock,169,2023-05-20 02:45:22.205367
lumiBlock,170,2023-05-20 02:45:47.882581
lumiBlock,171,2023-05-20 02:45:57.924767
lumiBlock,172,2023-05-20 02:46:10.859440
lumiBlock,173,2023-05-20 02:47:02.032819
lumiBlock,174,2023-05-20 02:47:20.263477
lumiBlock,175,2023-05-20 02:47:30.482531
lumiBlock,176,2023-05-20 02:48:30.759735
lumiBlock,177,2023-05-20 02:48:40.993771
lumiBlock,178,2023-05-20 02:49:41.272420
lumiBlock,179,2023-05-20 02:50:41.538785
lumiBlock,180,2023-05-20 02:51:41.816181
lumiBlock,181,2023-05-20 02:52:06.652229
lumiBlock,182,2023-05-20 02:52:16.818542
lumiBlock,183,2023-05-20 02:53:02.363527
lumiBlock,184,2023-05-20 02:53:24.295355
lumiBlock,185,2023-05-20 02:53:40.418730
lumiBlock,186,2023-05-20 02:54:40.653155
lumiBlock,187,2023-05-20 02:55:06.451027
lumiBlock,188,2023-05-20 02:55:16.661330
lumiBlock,189,2023-05-20 02:55:26.896618
lumiBlock,190,2023-05-20 02:55:54.949223
lumiBlock,191,2023-05-20 02:56:06.796904
lumiBlock,192,2023-05-20 02:56:16.904683
lumiBlock,193,2023-05-20 02:56:26.944653
lumiBlock,194,2023-05-20 02:56:46.960042
lumiBlock,195,2023-05-20 02:57:08.805728
lumiBlock,196,2023-05-20 02:57:59.923903
lumiBlock,197,2023-05-20 02:58:10.205641
lumiBlock,198,2023-05-20 02:58:20.440181
lumiBlock,199,2023-05-20 02:58:38.390223
lumiBlock,200,2023-05-20 02:58:48.441311
lumiBlock,201,2023-05-20 02:58:58.667219
lumiBlock,202,2023-05-20 02:59:31.492828
lumiBlock,203,2023-05-20 02:59:41.580614
lumiBlock,204,2023-05-20 03:00:33.787070
lumiBlock,205,2023-05-20 03:00:43.961339
lumiBlock,206,2023-05-20 03:01:42.494792
lumiBlock,207,2023-05-20 03:02:34.146046
lumiBlock,208,2023-05-20 03:02:44.280660
lumiBlock,209,2023-05-20 03:02:56.182363
lumiBlock,210,2023-05-20 03:03:56.321377
lumiBlock,211,2023-05-20 03:04:06.557062
lumiBlock,212,2023-05-20 03:05:06.824061
lumiBlock,213,2023-05-20 03:05:43.265668
lumiBlock,214,2023-05-20 03:05:53.332578
lumiBlock,215,2023-05-20 03:06:53.611398
lumiBlock,216,2023-05-20 03:07:22.963862
lumiBlock,217,2023-05-20 03:07:41.141390
lumiBlock,218,2023-05-20 03:08:04.525593
lumiBlock,219,2023-05-20 03:08:24.328630
lumiBlock,220,2023-05-20 03:09:24.468207
lumiBlock,221,2023-05-20 03:10:03.655807
lumiBlock,222,2023-05-20 03:11:03.770180
lumiBlock,223,2023-05-20 03:12:04.046365
lumiBlock,224,2023-05-20 03:13:04.313404
lumiBlock,225,2023-05-20 03:13:24.455342
lumiBlock,226,2023-05-20 03:14:24.609886
lumiBlock,227,2023-05-20 03:15:24.876570
ATLMDTPS3:MDTPS_EA_OUTER|EOS2A16_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.415000
ATLMDTPS3:MDTPS_EA_OUTER|EOL1A15_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.415000
ATLMDTPS3:MDTPS_EA_OUTER|EOL2A15_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.415000
ATLMDTPS3:MDTPS_EA_OUTER|EOS2A14_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.415000
ATLMDTPS3:MDTPS_EA_OUTER|EOS1A14_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.415000
ATLMDTPS3:MDTPS_EA_OUTER|EOS1A16_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.415000
ATLMDTPS3:MDTPS_EA_OUTER|EOS3A14_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.415000
ATLMDTPS3:MDTPS_EA_OUTER|EOL3A15_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.415000
ATLMDTPS3:MDTPS_EA_OUTER|EOS1A16_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.416000
ATLMDTPS3:MDTPS_EA_OUTER|EOS3A16_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.416000
ATLMDTPS3:MDTPS_EA_OUTER|EOS1A02_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.416000
ATLMDTPS3:MDTPS_EA_OUTER|EOS2A16_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.416000
ATLMDTPS3:MDTPS_EA_OUTER|EOL2A09_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.416000
ATLMDTPS3:MDTPS_EA_OUTER|EOL2A09_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.416000
ATLMDTPS3:MDTPS_EA_OUTER|EOS2A02_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.416000
ATLMDTPS3:MDTPS_EA_OUTER|EOL3A09_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.416000
ATLMDTPS3:MDTPS_EA_OUTER|EOL1A09_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.416000
ATLMDTPS3:MDTPS_EA_OUTER|EOL1A09_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.416000
ATLMDTPS3:MDTPS_EA_OUTER|EOS3A16_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.416000
ATLMDTPS3:MDTPS_EA_OUTER|EOL1A15_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.416000
ATLMDTPS3:MDTPS_EA_OUTER|EOS3A02_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.416000
ATLMDTPS3:MDTPS_EA_OUTER|EOL3A09_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.416000
ATLMDTPS3:MDTPS_EA_OUTER|EOL3A15_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.416000
ATLMDTPS3:MDTPS_EA_OUTER|EOL2A15_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.416000
ATLMDTPS3:MDTPS_EA|MDTPS_EA.fsm.currentState,RAMPING,2023-05-20 03:15:53.469000
ATLMDTPS2:MDTPS_BC_INNER|BIL1C13_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.544000
ATLMDTPS2:MDTPS_BC_INNER|BIR3C11_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.544000
ATLMDTPS2:MDTPS_BC_INNER|BIR1C11_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.544000
ATLMDTPS2:MDTPS_BC_INNER|BIR2C11_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.544000
ATLMDTPS2:MDTPS_BC_INNER|BIR6C11_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.544000
ATLMDTPS2:MDTPS_BC_INNER|BIR4C11_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.544000
ATLMDTPS2:MDTPS_BC_INNER|BIR5C11_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.544000
ATLMDTPS2:MDTPS_BC|MDTPS_BC.fsm.currentState,RAMPING,2023-05-20 03:15:53.597000
ATLMDTPS3:MDTPS_EA_EE|BEE2A06_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.994000
ATLMDTPS3:MDTPS_EA_EE|BEE1A10_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.994000
ATLMDTPS3:MDTPS_EA_EE|BEE1A04_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.994000
ATLMDTPS3:MDTPS_EA_EE|BEE2A02_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.994000
ATLMDTPS3:MDTPS_EA_EE|BEE1A02_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.994000
ATLMDTPS3:MDTPS_EA_EE|BEE2A12_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.994000
ATLMDTPS3:MDTPS_EA_EE|BEE2A08_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.994000
ATLMDTPS3:MDTPS_EA_EE|BEE1A16_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.994000
ATLMDTPS3:MDTPS_EA_EE|BEE2A04_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.994000
ATLMDTPS3:MDTPS_EA_EE|BEE1A12_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.994000
ATLMDTPS3:MDTPS_EA_EE|BEE1A08_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.994000
ATLMDTPS3:MDTPS_EA_EE|BEE2A10_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.994000
ATLMDTPS3:MDTPS_EA_EE|BEE1A06_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.994000
ATLMDTPS3:MDTPS_EA_EE|BEE2A16_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.994000
ATLMDTPS3:MDTPS_EA_EE|BEE2A14_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.994000
ATLMDTPS3:MDTPS_EA_EE|BEE1A14_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.994000
ATLMDTPS3:MDTPS_EA_INNER|EIL4A13_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.997000
ATLMDTPS3:MDTPS_EA_INNER|EIL4A09_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.997000
ATLMDTPS3:MDTPS_EA_INNER|EIL4A09_ML2.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.997000
ATLMDTPS3:MDTPS_EA_MIDDLE|EML2A09_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.997000
ATLMDTPS3:MDTPS_EA_INNER|EIL4A15_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.997000
ATLMDTPS3:MDTPS_EA_INNER|EIL4A11_ML1.fsm.currentState,RAMP_UP,2023-05-20 03:15:53.997000
