element_name,value_string,ts
lumiBlock,1,2023-07-05 08:18:56.960537
lumiBlock,2,2023-07-05 08:19:57.230465
lumiBlock,3,2023-07-05 08:20:13.776407
lumiBlock,4,2023-07-05 08:20:23.969519
lumiBlock,5,2023-07-05 08:20:37.576566
lumiBlock,6,2023-07-05 08:20:47.700948
lumiBlock,7,2023-07-05 08:20:57.929474
ATLMDTMDM5:MDT_ECC_JTAG_OUTER|EOL2C11.fsm.currentState,REQUEST,2023-07-05 08:21:02.670000
ATLMDTMDM5:MDT_ECC_JTAG_OUTER|EOS4C14.fsm.currentState,REQUEST,2023-07-05 08:21:02.672000
ATLMDTMDM5:MDT_ECC_JTAG_OUTER|EOL2C11.fsm.currentState,PRELOAD,2023-07-05 08:21:02.678000
ATLMDTMDM5:MDT_ECC_JTAG_OUTER|EOL2C11.fsm.currentState,RESET,2023-07-05 08:21:03.060000
ATLMDTMDM5:MDT_ECC_JTAG_OUTER|EOS4C14.fsm.currentState,PRELOAD,2023-07-05 08:21:03.064000
ATLMDTMDM5:MDT_ECC_JTAG_OUTER|EOS4C14.fsm.currentState,RESET,2023-07-05 08:21:03.409000
ATLMDTMDM5:MDT_ECC_JTAG_OUTER|EOL2C11.fsm.currentState,STRINGLOAD,2023-07-05 08:21:05.617000
ATLMDTMDM5:MDT_ECC_JTAG_OUTER|EOS4C14.fsm.currentState,STRINGLOAD,2023-07-05 08:21:05.718000
ATLMDTMDM5:MDT_ECC_JTAG_OUTER|EOL2C11.fsm.currentState,VERIFY,2023-07-05 08:21:07.632000
ATLMDTMDM5:MDT_ECC_JTAG_OUTER|EOS4C14.fsm.currentState,VERIFY,2023-07-05 08:21:07.730000
lumiBlock,8,2023-07-05 08:21:08.152339
ATLMDTMDM5:MDT_ECC_JTAG_OUTER|EOL2C11.fsm.currentState,INITIALIZED,2023-07-05 08:21:09.141000
ATLMDTMDM5:MDT_ECC_JTAG_OUTER|EOS4C14.fsm.currentState,INITIALIZED,2023-07-05 08:21:09.213000
lumiBlock,9,2023-07-05 08:21:18.383381
ATLMDTMDM2:MDT_BC_JTAG_MIDDLE|BMS3C04.fsm.currentState,REQUEST,2023-07-05 08:21:22.742000
ATLMDTMDM2:MDT_BC_JTAG_MIDDLE|BMS3C04.fsm.currentState,PRELOAD,2023-07-05 08:21:22.750000
ATLMDTMDM2:MDT_BC_JTAG_MIDDLE|BMS3C04.fsm.currentState,RESET,2023-07-05 08:21:23.084000
ATLMDTMDM2:MDT_BC_JTAG_MIDDLE|BMS3C04.fsm.currentState,STRINGLOAD,2023-07-05 08:21:25.393000
ATLMDTMDM2:MDT_BC_JTAG_MIDDLE|BMS3C04.fsm.currentState,VERIFY,2023-07-05 08:21:27.405000
ATLMDTMDM2:MDT_BC_JTAG_MIDDLE|BMS3C04.fsm.currentState,INITIALIZED,2023-07-05 08:21:28.233000
lumiBlock,10,2023-07-05 08:21:51.474378
lumiBlock,11,2023-07-05 08:22:01.641112
lumiBlock,12,2023-07-05 08:22:16.394982
lumiBlock,13,2023-07-05 08:22:26.614038
lumiBlock,14,2023-07-05 08:22:36.839064
lumiBlock,15,2023-07-05 08:22:47.065371
lumiBlock,16,2023-07-05 08:22:57.291963
lumiBlock,17,2023-07-05 08:23:07.516032
lumiBlock,18,2023-07-05 08:23:17.743234
lumiBlock,19,2023-07-05 08:23:27.970983
lumiBlock,20,2023-07-05 08:23:38.193323
lumiBlock,21,2023-07-05 08:23:48.420724
lumiBlock,22,2023-07-05 08:24:14.419594
lumiBlock,23,2023-07-05 08:24:24.660984
lumiBlock,24,2023-07-05 08:24:34.888174
lumiBlock,25,2023-07-05 08:24:57.457342
