element_name,value_string,ts
lumiBlock,1,2023-06-01 08:42:51.185987
lumiBlock,2,2023-06-01 08:43:51.403073
lumiBlock,3,2023-06-01 08:44:25.805843
lumiBlock,4,2023-06-01 08:44:35.856480
lumiBlock,5,2023-06-01 08:44:46.053064
lumiBlock,6,2023-06-01 08:44:56.243482
lumiBlock,7,2023-06-01 08:45:17.258913
lumiBlock,8,2023-06-01 08:45:27.411880
lumiBlock,9,2023-06-01 08:46:27.620452
lumiBlock,10,2023-06-01 08:46:44.492047
lumiBlock,11,2023-06-01 08:46:59.833482
lumiBlock,12,2023-06-01 08:47:10.036036
lumiBlock,13,2023-06-01 08:47:20.087827
lumiBlock,14,2023-06-01 08:47:30.262601
lumiBlock,15,2023-06-01 08:47:40.468292
lumiBlock,16,2023-06-01 08:47:50.665245
lumiBlock,17,2023-06-01 08:48:03.302471
lumiBlock,18,2023-06-01 08:49:03.405850
lumiBlock,19,2023-06-01 08:49:21.372383
lumiBlock,20,2023-06-01 08:49:31.597305
lumiBlock,21,2023-06-01 08:49:41.795119
lumiBlock,22,2023-06-01 08:49:51.995518
lumiBlock,23,2023-06-01 08:50:02.168497
lumiBlock,24,2023-06-01 08:50:12.358087
lumiBlock,25,2023-06-01 08:51:12.591615
lumiBlock,26,2023-06-01 08:52:12.803000
lumiBlock,27,2023-06-01 08:53:13.006346
lumiBlock,28,2023-06-01 08:54:13.219931
lumiBlock,29,2023-06-01 08:55:13.455591
lumiBlock,30,2023-06-01 08:56:13.672510
lumiBlock,31,2023-06-01 08:57:13.901516
lumiBlock,32,2023-06-01 08:57:40.316311
lumiBlock,33,2023-06-01 08:58:42.003647
lumiBlock,34,2023-06-01 08:59:42.221247
lumiBlock,35,2023-06-01 09:00:42.460053
lumiBlock,36,2023-06-01 09:01:08.091673
lumiBlock,37,2023-06-01 09:02:05.063652
lumiBlock,38,2023-06-01 09:02:15.213238
lumiBlock,39,2023-06-01 09:02:25.418292
lumiBlock,40,2023-06-01 09:02:35.605767
lumiBlock,41,2023-06-01 09:02:47.935688
lumiBlock,42,2023-06-01 09:02:58.062295
lumiBlock,43,2023-06-01 09:03:30.584515
lumiBlock,44,2023-06-01 09:03:40.943549
lumiBlock,45,2023-06-01 09:03:51.035088
lumiBlock,46,2023-06-01 09:04:01.239316
lumiBlock,47,2023-06-01 09:04:11.444407
lumiBlock,48,2023-06-01 09:05:05.295764
lumiBlock,49,2023-06-01 09:06:05.457974
lumiBlock,50,2023-06-01 09:06:15.641815
lumiBlock,51,2023-06-01 09:06:27.262727
lumiBlock,52,2023-06-01 09:06:37.327729
lumiBlock,53,2023-06-01 09:07:12.534892
lumiBlock,54,2023-06-01 09:07:22.785115
lumiBlock,55,2023-06-01 09:07:35.293983
lumiBlock,56,2023-06-01 09:08:26.886372
lumiBlock,57,2023-06-01 09:09:27.051451
lumiBlock,58,2023-06-01 09:09:53.391921
lumiBlock,59,2023-06-01 09:10:23.251688
lumiBlock,60,2023-06-01 09:10:43.887550
lumiBlock,61,2023-06-01 09:10:54.066282
lumiBlock,62,2023-06-01 09:11:04.261859
lumiBlock,63,2023-06-01 09:11:14.466615
lumiBlock,64,2023-06-01 09:11:24.661212
lumiBlock,65,2023-06-01 09:12:09.641701
lumiBlock,66,2023-06-01 09:12:51.844579
lumiBlock,67,2023-06-01 09:13:03.340118
lumiBlock,68,2023-06-01 09:13:28.977006
lumiBlock,69,2023-06-01 09:14:29.236328
lumiBlock,70,2023-06-01 09:14:48.311390
lumiBlock,71,2023-06-01 09:14:58.408764
lumiBlock,72,2023-06-01 09:15:58.647644
lumiBlock,73,2023-06-01 09:16:58.895599
lumiBlock,74,2023-06-01 09:17:30.114433
lumiBlock,75,2023-06-01 09:18:30.151634
lumiBlock,76,2023-06-01 09:18:40.355777
lumiBlock,77,2023-06-01 09:18:57.285963
lumiBlock,78,2023-06-01 09:19:07.543979
lumiBlock,79,2023-06-01 09:19:51.736602
lumiBlock,80,2023-06-01 09:20:18.022574
lumiBlock,81,2023-06-01 09:21:18.284322
lumiBlock,82,2023-06-01 09:21:40.422573
lumiBlock,83,2023-06-01 09:22:40.521761
lumiBlock,84,2023-06-01 09:23:27.244841
lumiBlock,85,2023-06-01 09:24:27.474045
lumiBlock,86,2023-06-01 09:24:45.971310
lumiBlock,87,2023-06-01 09:25:05.023100
lumiBlock,88,2023-06-01 09:25:15.193062
lumiBlock,89,2023-06-01 09:25:25.385937
lumiBlock,90,2023-06-01 09:25:49.756340
lumiBlock,91,2023-06-01 09:26:49.905529
lumiBlock,92,2023-06-01 09:27:00.102331
lumiBlock,93,2023-06-01 09:27:32.525393
lumiBlock,94,2023-06-01 09:28:19.938418
lumiBlock,95,2023-06-01 09:29:20.134933
lumiBlock,96,2023-06-01 09:30:20.363280
lumiBlock,97,2023-06-01 09:31:01.625577
lumiBlock,98,2023-06-01 09:31:37.333367
lumiBlock,99,2023-06-01 09:32:37.602272
lumiBlock,100,2023-06-01 09:33:22.055874
lumiBlock,101,2023-06-01 09:33:58.676087
lumiBlock,102,2023-06-01 09:34:58.876016
lumiBlock,103,2023-06-01 09:35:59.105128
lumiBlock,104,2023-06-01 09:36:10.531622
lumiBlock,105,2023-06-01 09:37:10.568781
lumiBlock,106,2023-06-01 09:38:10.817619
lumiBlock,107,2023-06-01 09:39:11.037320
lumiBlock,108,2023-06-01 09:40:11.274653
lumiBlock,109,2023-06-01 09:41:11.511544
lumiBlock,110,2023-06-01 09:42:11.750206
lumiBlock,111,2023-06-01 09:43:11.977347
lumiBlock,112,2023-06-01 09:44:10.033626
lumiBlock,113,2023-06-01 09:44:30.642029
lumiBlock,114,2023-06-01 09:44:40.732593
lumiBlock,115,2023-06-01 09:45:30.065635
lumiBlock,116,2023-06-01 09:45:40.202520
lumiBlock,117,2023-06-01 09:45:50.407648
lumiBlock,118,2023-06-01 09:46:00.602989
lumiBlock,119,2023-06-01 09:46:10.796791
lumiBlock,120,2023-06-01 09:46:26.027457
lumiBlock,121,2023-06-01 09:46:39.592582
lumiBlock,122,2023-06-01 09:46:49.777945
lumiBlock,123,2023-06-01 09:46:59.974310
lumiBlock,124,2023-06-01 09:47:10.180010
lumiBlock,125,2023-06-01 09:47:20.376059
lumiBlock,126,2023-06-01 09:47:30.553525
lumiBlock,127,2023-06-01 09:47:40.888488
lumiBlock,128,2023-06-01 09:47:50.946598
lumiBlock,129,2023-06-01 09:48:16.165686
lumiBlock,130,2023-06-01 09:48:26.293586
lumiBlock,131,2023-06-01 09:48:46.168993
lumiBlock,132,2023-06-01 09:49:07.346005
lumiBlock,133,2023-06-01 09:49:21.988640
lumiBlock,134,2023-06-01 09:49:46.237245
lumiBlock,135,2023-06-01 09:49:56.311827
lumiBlock,136,2023-06-01 09:50:14.713408
lumiBlock,137,2023-06-01 09:50:40.447955
lumiBlock,138,2023-06-01 09:51:05.711692
