element_name,value_string,ts
lumiBlock,148,2023-07-02 03:23:04.204577
BIS5A04 HV ML1 fsm,ON,2023-07-02 03:23:26.440000
BIS5A04 HV ML2 fsm,ON,2023-07-02 03:23:26.440000
lumiBlock,149,2023-07-02 03:23:26.453382
BIS5A04 HV ML2 fsm,RAMP_UP,2023-07-02 03:23:28.363000
BIS5A04 HV ML1 fsm,RAMP_UP,2023-07-02 03:23:28.363000
lumiBlock,151,2023-07-02 03:23:55.069908
BIS5A04 HV ML1 fsm,ON,2023-07-02 03:24:04.890000
BIS5A04 HV ML2 fsm,ON,2023-07-02 03:24:04.891000
lumiBlock,215,2023-07-02 03:53:10.155181
