element_name,value_string,ts
lumiBlock,148,2023-07-02 03:23:04.204577
BIS4A06 HV ML1 fsm,ON,2023-07-02 03:23:26.440000
BIS4A06 HV ML2 fsm,ON,2023-07-02 03:23:26.440000
lumiBlock,149,2023-07-02 03:23:26.453382
BIS4A06 HV ML1 fsm,RAMP_UP,2023-07-02 03:23:27.322000
BIS4A06 HV ML2 fsm,RAMP_UP,2023-07-02 03:23:27.322000
lumiBlock,151,2023-07-02 03:23:55.069908
BIS4A06 HV ML1 fsm,ON,2023-07-02 03:24:06.875000
BIS4A06 HV ML2 fsm,ON,2023-07-02 03:24:06.876000
lumiBlock,215,2023-07-02 03:53:10.155181
