element_name,value_string,ts
lumiBlock,1,2023-06-06 22:04:09.738281
lumiBlock,2,2023-06-06 22:05:09.855784
lumiBlock,3,2023-06-06 22:05:49.172482
lumiBlock,4,2023-06-06 22:06:06.139429
lumiBlock,5,2023-06-06 22:06:19.995128
lumiBlock,6,2023-06-06 22:06:38.758828
lumiBlock,7,2023-06-06 22:06:48.899447
lumiBlock,8,2023-06-06 22:07:44.493437
lumiBlock,9,2023-06-06 22:07:54.542576
lumiBlock,10,2023-06-06 22:08:04.659244
lumiBlock,11,2023-06-06 22:08:14.766702
lumiBlock,12,2023-06-06 22:08:25.478423
lumiBlock,13,2023-06-06 22:08:35.579548
lumiBlock,14,2023-06-06 22:08:45.688003
lumiBlock,15,2023-06-06 22:09:05.613172
lumiBlock,16,2023-06-06 22:09:15.769602
lumiBlock,17,2023-06-06 22:09:28.745996
lumiBlock,18,2023-06-06 22:09:38.844654
lumiBlock,19,2023-06-06 22:09:51.621121
lumiBlock,20,2023-06-06 22:10:01.691146
lumiBlock,21,2023-06-06 22:10:40.141226
lumiBlock,22,2023-06-06 22:11:13.221661
lumiBlock,23,2023-06-06 22:11:43.335371
lumiBlock,24,2023-06-06 22:11:57.584898
lumiBlock,25,2023-06-06 22:12:25.359841
lumiBlock,26,2023-06-06 22:12:37.395879
lumiBlock,27,2023-06-06 22:13:00.471407
lumiBlock,28,2023-06-06 22:13:26.526992
lumiBlock,29,2023-06-06 22:14:26.660286
lumiBlock,30,2023-06-06 22:15:14.272582
lumiBlock,31,2023-06-06 22:15:24.526749
lumiBlock,32,2023-06-06 22:15:59.032352
lumiBlock,33,2023-06-06 22:16:09.163513
lumiBlock,34,2023-06-06 22:16:19.288804
lumiBlock,35,2023-06-06 22:16:29.431772
lumiBlock,36,2023-06-06 22:16:39.564306
lumiBlock,37,2023-06-06 22:16:49.688645
lumiBlock,38,2023-06-06 22:16:59.805808
lumiBlock,39,2023-06-06 22:17:09.914515
lumiBlock,40,2023-06-06 22:17:20.048403
lumiBlock,41,2023-06-06 22:17:30.183833
lumiBlock,42,2023-06-06 22:17:40.298831
lumiBlock,43,2023-06-06 22:17:53.723270
lumiBlock,44,2023-06-06 22:18:06.728984
lumiBlock,45,2023-06-06 22:18:19.716918
lumiBlock,46,2023-06-06 22:18:38.570341
lumiBlock,47,2023-06-06 22:18:48.676476
lumiBlock,48,2023-06-06 22:18:58.764534
lumiBlock,49,2023-06-06 22:19:08.888866
lumiBlock,50,2023-06-06 22:19:18.944763
lumiBlock,51,2023-06-06 22:19:30.597556
lumiBlock,52,2023-06-06 22:19:53.331454
lumiBlock,53,2023-06-06 22:20:53.534727
lumiBlock,54,2023-06-06 22:21:21.412166
lumiBlock,55,2023-06-06 22:21:33.381844
lumiBlock,56,2023-06-06 22:21:43.586255
lumiBlock,57,2023-06-06 22:21:53.692877
lumiBlock,58,2023-06-06 22:22:21.572884
lumiBlock,59,2023-06-06 22:22:31.774280
lumiBlock,60,2023-06-06 22:22:41.878073
lumiBlock,61,2023-06-06 22:23:08.581958
lumiBlock,62,2023-06-06 22:23:37.804904
lumiBlock,63,2023-06-06 22:23:50.362307
lumiBlock,64,2023-06-06 22:24:00.444146
lumiBlock,65,2023-06-06 22:24:22.813474
lumiBlock,66,2023-06-06 22:24:41.274456
lumiBlock,67,2023-06-06 22:25:31.571439
lumiBlock,68,2023-06-06 22:25:59.427741
lumiBlock,69,2023-06-06 22:26:42.730422
lumiBlock,70,2023-06-06 22:26:52.773866
lumiBlock,71,2023-06-06 22:27:31.899179
lumiBlock,72,2023-06-06 22:27:42.095534
lumiBlock,73,2023-06-06 22:27:52.219429
lumiBlock,74,2023-06-06 22:28:39.051447
lumiBlock,75,2023-06-06 22:29:39.148994
lumiBlock,76,2023-06-06 22:30:33.196592
lumiBlock,77,2023-06-06 22:31:05.477088
lumiBlock,78,2023-06-06 22:31:41.260886
lumiBlock,79,2023-06-06 22:31:56.292459
lumiBlock,80,2023-06-06 22:32:35.977385
lumiBlock,81,2023-06-06 22:33:24.392471
lumiBlock,82,2023-06-06 22:33:37.231451
