element_name,value_string,ts
lumiBlock,1,2023-05-06 10:59:41.636693
lumiBlock,2,2023-05-06 11:00:41.786344
lumiBlock,3,2023-05-06 11:00:51.892567
lumiBlock,4,2023-05-06 11:01:02.002625
lumiBlock,5,2023-05-06 11:01:12.102375
lumiBlock,6,2023-05-06 11:01:22.208019
lumiBlock,7,2023-05-06 11:01:32.334722
lumiBlock,8,2023-05-06 11:01:42.444520
lumiBlock,9,2023-05-06 11:02:39.498215
lumiBlock,10,2023-05-06 11:02:49.576168
lumiBlock,11,2023-05-06 11:02:59.677421
lumiBlock,12,2023-05-06 11:03:09.795154
lumiBlock,13,2023-05-06 11:03:21.025769
lumiBlock,14,2023-05-06 11:03:31.142847
lumiBlock,15,2023-05-06 11:03:42.104444
lumiBlock,16,2023-05-06 11:03:52.269036
lumiBlock,17,2023-05-06 11:04:02.395864
lumiBlock,18,2023-05-06 11:04:12.520654
lumiBlock,19,2023-05-06 11:04:22.612566
lumiBlock,20,2023-05-06 11:04:32.731473
lumiBlock,21,2023-05-06 11:04:42.849504
lumiBlock,22,2023-05-06 11:04:52.942567
lumiBlock,23,2023-05-06 11:05:03.059707
lumiBlock,24,2023-05-06 11:05:13.457251
lumiBlock,25,2023-05-06 11:05:23.666398
lumiBlock,26,2023-05-06 11:06:13.022963
lumiBlock,27,2023-05-06 11:06:45.733026
lumiBlock,28,2023-05-06 11:06:55.785677
lumiBlock,29,2023-05-06 11:07:05.892938
lumiBlock,30,2023-05-06 11:07:16.000468
lumiBlock,31,2023-05-06 11:07:26.095258
lumiBlock,32,2023-05-06 11:07:36.210269
lumiBlock,33,2023-05-06 11:07:51.962638
lumiBlock,34,2023-05-06 11:08:02.071388
lumiBlock,35,2023-05-06 11:08:12.197922
lumiBlock,36,2023-05-06 11:08:22.322977
lumiBlock,37,2023-05-06 11:08:37.593846
lumiBlock,38,2023-05-06 11:08:57.381947
lumiBlock,39,2023-05-06 11:09:07.651649
lumiBlock,40,2023-05-06 11:09:17.769182
lumiBlock,41,2023-05-06 11:09:27.865869
lumiBlock,42,2023-05-06 11:10:28.032789
lumiBlock,43,2023-05-06 11:10:39.687660
lumiBlock,44,2023-05-06 11:10:49.897690
lumiBlock,45,2023-05-06 11:11:50.049749
lumiBlock,46,2023-05-06 11:12:00.165440
lumiBlock,47,2023-05-06 11:12:11.839617
lumiBlock,48,2023-05-06 11:12:38.068717
lumiBlock,49,2023-05-06 11:13:05.169118
lumiBlock,50,2023-05-06 11:14:02.383913
lumiBlock,51,2023-05-06 11:14:13.373885
lumiBlock,52,2023-05-06 11:14:40.748542
lumiBlock,53,2023-05-06 11:14:50.954172
lumiBlock,54,2023-05-06 11:15:01.080730
lumiBlock,55,2023-05-06 11:15:34.427121
lumiBlock,56,2023-05-06 11:15:44.697361
lumiBlock,57,2023-05-06 11:16:09.934500
lumiBlock,58,2023-05-06 11:16:21.961839
lumiBlock,59,2023-05-06 11:16:32.053029
lumiBlock,60,2023-05-06 11:16:49.058840
lumiBlock,61,2023-05-06 11:16:59.192528
lumiBlock,62,2023-05-06 11:17:09.325991
lumiBlock,63,2023-05-06 11:17:31.111826
lumiBlock,64,2023-05-06 11:17:41.182127
lumiBlock,65,2023-05-06 11:17:51.325495
lumiBlock,66,2023-05-06 11:18:41.183823
lumiBlock,67,2023-05-06 11:18:51.431207
lumiBlock,68,2023-05-06 11:19:03.393848
lumiBlock,69,2023-05-06 11:19:19.441554
lumiBlock,70,2023-05-06 11:19:49.518247
lumiBlock,71,2023-05-06 11:20:19.683454
lumiBlock,72,2023-05-06 11:20:29.941960
lumiBlock,73,2023-05-06 11:21:27.873407
lumiBlock,74,2023-05-06 11:21:38.779183
lumiBlock,75,2023-05-06 11:21:49.811454
lumiBlock,76,2023-05-06 11:22:22.048451
ATLMDTPS3:MDTPS_EA_INNER|EIL4A03_ML1.fsm.currentState,RAMP_UP,2023-05-06 11:22:29.921000
ATLMDTPS3:MDTPS_EA_EE|BEE1A16_ML1.fsm.currentState,RAMP_UP,2023-05-06 11:22:29.921000
ATLMDTPS3:MDTPS_EA_INNER|EIL4A01_ML2.fsm.currentState,RAMP_UP,2023-05-06 11:22:29.921000
