element_name,value_string,ts
lumiBlock,1,2023-06-06 01:37:24.953349
lumiBlock,2,2023-06-06 01:38:25.201255
lumiBlock,3,2023-06-06 01:39:13.061622
lumiBlock,4,2023-06-06 01:39:23.196404
lumiBlock,5,2023-06-06 01:39:33.403504
lumiBlock,6,2023-06-06 01:39:43.619411
lumiBlock,7,2023-06-06 01:39:53.823511
lumiBlock,8,2023-06-06 01:40:04.022475
lumiBlock,9,2023-06-06 01:40:14.238440
lumiBlock,10,2023-06-06 01:40:24.442860
lumiBlock,11,2023-06-06 01:40:34.660442
lumiBlock,12,2023-06-06 01:40:45.302020
lumiBlock,13,2023-06-06 01:40:55.378543
lumiBlock,14,2023-06-06 01:41:05.593902
lumiBlock,15,2023-06-06 01:41:15.802655
lumiBlock,16,2023-06-06 01:41:27.409833
lumiBlock,17,2023-06-06 01:41:37.515579
lumiBlock,18,2023-06-06 01:41:47.724190
lumiBlock,19,2023-06-06 01:42:01.657146
lumiBlock,20,2023-06-06 01:42:11.935758
lumiBlock,21,2023-06-06 01:42:25.459262
lumiBlock,22,2023-06-06 01:42:35.637297
lumiBlock,23,2023-06-06 01:42:45.853666
lumiBlock,24,2023-06-06 01:43:21.567681
lumiBlock,25,2023-06-06 01:44:01.760902
lumiBlock,26,2023-06-06 01:44:12.974575
lumiBlock,27,2023-06-06 01:44:26.561625
lumiBlock,28,2023-06-06 01:44:36.621873
lumiBlock,29,2023-06-06 01:44:46.839429
lumiBlock,30,2023-06-06 01:44:57.049289
lumiBlock,31,2023-06-06 01:45:07.170726
lumiBlock,32,2023-06-06 01:45:17.261143
lumiBlock,33,2023-06-06 01:46:13.525256
lumiBlock,34,2023-06-06 01:46:23.775603
lumiBlock,35,2023-06-06 01:46:33.991518
lumiBlock,36,2023-06-06 01:46:49.427290
lumiBlock,37,2023-06-06 01:46:59.682393
lumiBlock,38,2023-06-06 01:47:09.897837
lumiBlock,39,2023-06-06 01:47:20.112390
lumiBlock,40,2023-06-06 01:47:34.572942
lumiBlock,41,2023-06-06 01:47:44.819493
lumiBlock,42,2023-06-06 01:48:03.440452
lumiBlock,43,2023-06-06 01:48:13.540825
lumiBlock,44,2023-06-06 01:48:23.755639
lumiBlock,45,2023-06-06 01:48:33.802322
lumiBlock,46,2023-06-06 01:48:45.541170
lumiBlock,47,2023-06-06 01:48:55.738963
lumiBlock,48,2023-06-06 01:49:55.987006
lumiBlock,49,2023-06-06 01:50:06.193727
lumiBlock,50,2023-06-06 01:50:17.820653
lumiBlock,51,2023-06-06 01:50:27.917011
lumiBlock,52,2023-06-06 01:50:41.785976
lumiBlock,53,2023-06-06 01:51:34.011596
lumiBlock,54,2023-06-06 01:51:50.122985
lumiBlock,55,2023-06-06 01:52:00.183812
lumiBlock,56,2023-06-06 01:52:53.463742
lumiBlock,57,2023-06-06 01:53:03.690875
lumiBlock,58,2023-06-06 01:53:24.194954
lumiBlock,59,2023-06-06 01:53:34.424485
lumiBlock,60,2023-06-06 01:53:44.630859
lumiBlock,61,2023-06-06 01:54:14.531474
lumiBlock,62,2023-06-06 01:54:24.609651
lumiBlock,63,2023-06-06 01:54:53.549474
lumiBlock,64,2023-06-06 01:55:27.952193
lumiBlock,65,2023-06-06 01:55:38.132186
lumiBlock,66,2023-06-06 01:56:08.703263
lumiBlock,67,2023-06-06 01:56:18.874274
