element_name,value_string,ts
lumiBlock,1,2023-07-02 23:12:14.211093
lumiBlock,2,2023-07-02 23:13:14.471544
lumiBlock,3,2023-07-02 23:13:31.638542
lumiBlock,4,2023-07-02 23:13:41.705424
lumiBlock,5,2023-07-02 23:13:51.924493
lumiBlock,6,2023-07-02 23:14:02.144258
lumiBlock,7,2023-07-02 23:14:13.180255
lumiBlock,8,2023-07-02 23:14:23.367501
lumiBlock,9,2023-07-02 23:14:33.587577
lumiBlock,10,2023-07-02 23:15:33.852650
lumiBlock,11,2023-07-02 23:15:44.079544
lumiBlock,12,2023-07-02 23:15:54.121248
lumiBlock,13,2023-07-02 23:16:30.162123
lumiBlock,14,2023-07-02 23:17:00.126308
lumiBlock,15,2023-07-02 23:17:14.006096
lumiBlock,16,2023-07-02 23:17:30.891590
lumiBlock,17,2023-07-02 23:17:41.128096
lumiBlock,18,2023-07-02 23:17:51.356128
lumiBlock,19,2023-07-02 23:18:01.579480
lumiBlock,20,2023-07-02 23:18:11.930453
lumiBlock,21,2023-07-02 23:18:22.066151
lumiBlock,22,2023-07-02 23:18:32.291238
lumiBlock,23,2023-07-02 23:18:42.519439
lumiBlock,24,2023-07-02 23:18:57.450191
lumiBlock,25,2023-07-02 23:19:40.269924
lumiBlock,26,2023-07-02 23:20:04.976770
lumiBlock,27,2023-07-02 23:20:15.047914
lumiBlock,28,2023-07-02 23:21:08.548386
lumiBlock,29,2023-07-02 23:22:08.833289
lumiBlock,30,2023-07-02 23:22:21.433442
lumiBlock,31,2023-07-02 23:22:31.561073
lumiBlock,32,2023-07-02 23:22:51.887040
lumiBlock,33,2023-07-02 23:23:02.056391
lumiBlock,34,2023-07-02 23:23:31.060777
lumiBlock,35,2023-07-02 23:24:31.102661
lumiBlock,36,2023-07-02 23:24:41.317780
lumiBlock,37,2023-07-02 23:24:51.534944
lumiBlock,38,2023-07-02 23:25:06.158777
lumiBlock,39,2023-07-02 23:25:53.200321
lumiBlock,40,2023-07-02 23:26:46.898122
lumiBlock,41,2023-07-02 23:27:32.810434
lumiBlock,42,2023-07-02 23:27:54.773552
lumiBlock,43,2023-07-02 23:28:04.919598
lumiBlock,44,2023-07-02 23:28:15.144511
lumiBlock,45,2023-07-02 23:28:25.372119
lumiBlock,46,2023-07-02 23:28:38.904447
lumiBlock,47,2023-07-02 23:28:49.108911
lumiBlock,48,2023-07-02 23:28:59.333489
lumiBlock,49,2023-07-02 23:29:59.602385
lumiBlock,50,2023-07-02 23:30:09.818988
lumiBlock,51,2023-07-02 23:30:20.045591
lumiBlock,52,2023-07-02 23:30:45.738039
lumiBlock,53,2023-07-02 23:31:37.862458
lumiBlock,54,2023-07-02 23:32:25.490393
lumiBlock,55,2023-07-02 23:32:35.627672
lumiBlock,56,2023-07-02 23:32:54.566036
lumiBlock,57,2023-07-02 23:33:10.137805
lumiBlock,58,2023-07-02 23:33:52.073955
lumiBlock,59,2023-07-02 23:34:02.174244
lumiBlock,60,2023-07-02 23:34:14.751064
lumiBlock,61,2023-07-02 23:34:28.798510
lumiBlock,62,2023-07-02 23:34:38.912265
lumiBlock,63,2023-07-02 23:34:49.140057
lumiBlock,64,2023-07-02 23:35:00.519408
lumiBlock,65,2023-07-02 23:35:10.630104
lumiBlock,66,2023-07-02 23:35:45.049441
lumiBlock,67,2023-07-02 23:36:20.193465
lumiBlock,68,2023-07-02 23:36:31.212767
lumiBlock,69,2023-07-02 23:37:31.462737
lumiBlock,70,2023-07-02 23:38:14.987853
lumiBlock,71,2023-07-02 23:38:27.102319
lumiBlock,72,2023-07-02 23:38:37.241537
lumiBlock,73,2023-07-02 23:39:15.749998
lumiBlock,74,2023-07-02 23:39:25.968436
lumiBlock,75,2023-07-02 23:40:26.236062
lumiBlock,76,2023-07-02 23:40:36.998472
lumiBlock,77,2023-07-02 23:41:37.255689
lumiBlock,78,2023-07-02 23:42:05.320083
lumiBlock,79,2023-07-02 23:42:15.506641
lumiBlock,80,2023-07-02 23:42:25.731957
lumiBlock,81,2023-07-02 23:42:45.544038
lumiBlock,82,2023-07-02 23:43:45.753065
lumiBlock,83,2023-07-02 23:44:46.023240
lumiBlock,84,2023-07-02 23:45:33.940878
lumiBlock,85,2023-07-02 23:46:34.077750
lumiBlock,86,2023-07-02 23:47:34.337214
lumiBlock,87,2023-07-02 23:47:45.849764
lumiBlock,88,2023-07-02 23:48:46.115437
lumiBlock,89,2023-07-02 23:49:46.374767
lumiBlock,90,2023-07-02 23:49:58.135737
lumiBlock,91,2023-07-02 23:50:18.347093
lumiBlock,92,2023-07-02 23:51:18.417198
lumiBlock,93,2023-07-02 23:52:18.679820
lumiBlock,94,2023-07-02 23:52:43.568778
lumiBlock,95,2023-07-02 23:52:53.676639
lumiBlock,96,2023-07-02 23:53:09.717795
lumiBlock,97,2023-07-02 23:54:09.961697
lumiBlock,98,2023-07-02 23:54:36.008727
lumiBlock,99,2023-07-02 23:54:58.087518
lumiBlock,100,2023-07-02 23:55:53.363236
lumiBlock,101,2023-07-02 23:56:09.391884
lumiBlock,102,2023-07-02 23:56:44.845495
lumiBlock,103,2023-07-02 23:57:45.119644
lumiBlock,104,2023-07-02 23:57:55.346239
lumiBlock,105,2023-07-02 23:58:55.607054
lumiBlock,106,2023-07-02 23:59:05.826443
ATLMDTPS3:MDTPS_EA_EE|BEE2A02_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.498000
ATLMDTPS3:MDTPS_EA_EE|BEE1A08_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.498000
ATLMDTPS3:MDTPS_EA_EE|BEE1A06_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.498000
ATLMDTPS3:MDTPS_EA_EE|BEE2A04_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.498000
ATLMDTPS3:MDTPS_EA_EE|BEE2A06_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.498000
ATLMDTPS3:MDTPS_EA_EE|BEE1A16_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.498000
ATLMDTPS3:MDTPS_EA_EE|BEE2A08_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.498000
ATLMDTPS3:MDTPS_EA_EE|BEE1A10_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.498000
ATLMDTPS3:MDTPS_EA_EE|BEE1A14_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.498000
ATLMDTPS3:MDTPS_EA_EE|BEE2A10_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.498000
ATLMDTPS3:MDTPS_EA_EE|BEE1A12_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.498000
ATLMDTPS3:MDTPS_EA_INNER|EIL4A01_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.499000
ATLMDTPS3:MDTPS_EA_EE|BEE2A16_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.499000
ATLMDTPS3:MDTPS_EA_EE|BEE2A14_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.499000
ATLMDTPS3:MDTPS_EA_OUTER|EOS1A08_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.499000
ATLMDTPS3:MDTPS_EA_OUTER|EOL3A07_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.499000
ATLMDTPS3:MDTPS_EA_OUTER|EOL1A07_ML1.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.499000
ATLMDTPS3:MDTPS_EA_OUTER|EOS3A06_ML2.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.499000
ATLMDTPS3:MDTPS_EA_MIDDLE|EMS3A16_ML2.fsm.currentState,RAMP_UP,2023-07-02 23:59:09.499000
