element_name,value_string,ts
lumiBlock,1,2023-04-21 16:25:27.679682
lumiBlock,2,2023-04-21 16:25:47.553289
lumiBlock,3,2023-04-21 16:26:10.494809
lumiBlock,4,2023-04-21 16:26:40.417177
lumiBlock,5,2023-04-21 16:27:40.543185
lumiBlock,6,2023-04-21 16:27:52.049339
lumiBlock,7,2023-04-21 16:28:02.134546
lumiBlock,8,2023-04-21 16:28:43.378489
lumiBlock,9,2023-04-21 16:28:53.999234
lumiBlock,10,2023-04-21 16:29:07.260308
lumiBlock,11,2023-04-21 16:29:28.697384
lumiBlock,12,2023-04-21 16:29:47.629841
lumiBlock,13,2023-04-21 16:29:57.721467
lumiBlock,14,2023-04-21 16:30:48.602670
lumiBlock,15,2023-04-21 16:31:41.739809
lumiBlock,16,2023-04-21 16:31:51.994632
lumiBlock,17,2023-04-21 16:32:52.173667
lumiBlock,18,2023-04-21 16:33:02.265113
lumiBlock,19,2023-04-21 16:33:12.372117
lumiBlock,20,2023-04-21 16:33:25.744464
lumiBlock,21,2023-04-21 16:34:25.933343
lumiBlock,22,2023-04-21 16:34:43.608766
lumiBlock,23,2023-04-21 16:34:53.771426
lumiBlock,24,2023-04-21 16:35:53.921370
lumiBlock,25,2023-04-21 16:36:22.439397
lumiBlock,26,2023-04-21 16:37:22.570484
lumiBlock,27,2023-04-21 16:37:55.653340
lumiBlock,28,2023-04-21 16:38:37.463721
lumiBlock,29,2023-04-21 16:39:37.602360
lumiBlock,30,2023-04-21 16:40:12.868983
lumiBlock,31,2023-04-21 16:41:06.456220
lumiBlock,32,2023-04-21 16:41:16.732455
lumiBlock,33,2023-04-21 16:41:26.867466
lumiBlock,34,2023-04-21 16:41:59.306003
lumiBlock,35,2023-04-21 16:42:29.547851
lumiBlock,36,2023-04-21 16:43:29.781249
lumiBlock,37,2023-04-21 16:43:49.896662
lumiBlock,38,2023-04-21 16:44:50.184108
lumiBlock,39,2023-04-21 16:45:00.291390
lumiBlock,40,2023-04-21 16:46:00.455436
lumiBlock,41,2023-04-21 16:47:00.608726
lumiBlock,42,2023-04-21 16:47:17.300014
lumiBlock,43,2023-04-21 16:47:27.456174
lumiBlock,44,2023-04-21 16:47:37.600759
lumiBlock,45,2023-04-21 16:47:58.486403
lumiBlock,46,2023-04-21 16:48:11.776551
lumiBlock,47,2023-04-21 16:49:00.801755
lumiBlock,48,2023-04-21 16:50:00.995543
lumiBlock,49,2023-04-21 16:51:01.130718
lumiBlock,50,2023-04-21 16:51:21.309586
lumiBlock,51,2023-04-21 16:52:08.415511
lumiBlock,52,2023-04-21 16:53:08.535980
lumiBlock,53,2023-04-21 16:53:22.669260
lumiBlock,54,2023-04-21 16:53:32.814093
lumiBlock,55,2023-04-21 16:54:32.991313
lumiBlock,56,2023-04-21 16:55:33.109076
lumiBlock,57,2023-04-21 16:55:43.226630
lumiBlock,58,2023-04-21 16:56:11.157674
lumiBlock,59,2023-04-21 16:56:30.277416
lumiBlock,60,2023-04-21 16:56:54.384583
lumiBlock,61,2023-04-21 16:57:04.587095
lumiBlock,62,2023-04-21 16:58:04.707659
ATLMDTPS2:MDTPS_BC_INNER|BIL1C07_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.902000
ATLMDTPS2:MDTPS_BC_INNER|BIS5C06_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.902000
ATLMDTPS2:MDTPS_BC_INNER|BIS6C06_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.902000
ATLMDTPS2:MDTPS_BC_INNER|BIL2C07_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.902000
ATLMDTPS2:MDTPS_BC_INNER|BIL3C07_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.902000
ATLMDTPS2:MDTPS_BC_INNER|BIS3C06_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.902000
ATLMDTPS2:MDTPS_BC_INNER|BIL4C07_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.902000
ATLMDTPS2:MDTPS_BC_INNER|BIS4C06_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.902000
ATLMDTPS2:MDTPS_BC_INNER|BIL4C01_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.903000
ATLMDTPS2:MDTPS_BC_INNER|BIL6C07_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.903000
ATLMDTPS2:MDTPS_BC_INNER|BIL5C07_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.903000
ATLMDTPS2:MDTPS_BC_INNER|BIS4C02_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.903000
ATLMDTPS2:MDTPS_BC_INNER|BIL5C01_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.903000
ATLMDTPS2:MDTPS_BC_INNER|BIL3C01_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.903000
ATLMDTPS2:MDTPS_BC_INNER|BIL6C01_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.903000
ATLMDTPS2:MDTPS_BC_INNER|BIL2C01_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.903000
ATLMDTPS2:MDTPS_BC_INNER|BIS3C02_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.903000
ATLMDTPS2:MDTPS_BC_INNER|BIS2C02_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.903000
ATLMDTPS2:MDTPS_BC_INNER|BIS1C02_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.903000
ATLMDTPS2:MDTPS_BC_INNER|BIL1C01_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.903000
ATLMDTPS2:MDTPS_BC_INNER|BIS1C06_ML2.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.903000
ATLMDTPS2:MDTPS_BC_INNER|BIS2C06_ML2.fsm.currentState,RAMP_UP,2023-04-21 16:58:12.903000
ATLMDTPS2:MDTPS_BC|MDTPS_BC.fsm.currentState,RAMPING,2023-04-21 16:58:12.956000
ATLMDTPS3:MDTPS_EA_EE|BEE1A04_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:13.231000
ATLMDTPS3:MDTPS_EA_EE|BEE2A02_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:13.231000
ATLMDTPS3:MDTPS_EA_EE|BEE1A10_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:13.231000
ATLMDTPS3:MDTPS_EA_EE|BEE1A16_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:13.231000
ATLMDTPS3:MDTPS_EA_EE|BEE2A04_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:13.231000
ATLMDTPS3:MDTPS_EA_INNER|EIL4A03_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:13.231000
ATLMDTPS3:MDTPS_EA_EE|BEE2A08_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:13.231000
ATLMDTPS3:MDTPS_EA_EE|BEE1A12_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:13.231000
ATLMDTPS3:MDTPS_EA_EE|BEE2A12_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:13.231000
ATLMDTPS3:MDTPS_EA_INNER|EIL4A01_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:13.231000
ATLMDTPS3:MDTPS_EA_EE|BEE1A02_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:13.231000
ATLMDTPS3:MDTPS_EA_EE|BEE1A08_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:13.231000
ATLMDTPS3:MDTPS_EA_EE|BEE2A16_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:13.231000
ATLMDTPS3:MDTPS_EA_EE|BEE1A06_ML1.fsm.currentState,RAMP_UP,2023-04-21 16:58:13.231000
