element_name,value_string,ts
lumiBlock,1,2023-06-02 15:10:59.860857
lumiBlock,2,2023-06-02 15:11:59.991644
lumiBlock,3,2023-06-02 15:12:34.551624
lumiBlock,4,2023-06-02 15:12:45.465119
lumiBlock,5,2023-06-02 15:12:55.595734
lumiBlock,6,2023-06-02 15:13:05.695910
lumiBlock,7,2023-06-02 15:13:15.783540
lumiBlock,8,2023-06-02 15:13:26.130753
lumiBlock,9,2023-06-02 15:13:36.383404
lumiBlock,10,2023-06-02 15:13:46.482052
lumiBlock,11,2023-06-02 15:14:30.721601
lumiBlock,12,2023-06-02 15:14:40.840583
lumiBlock,13,2023-06-02 15:14:50.938737
lumiBlock,14,2023-06-02 15:15:01.057022
lumiBlock,15,2023-06-02 15:15:11.160497
lumiBlock,16,2023-06-02 15:15:21.278152
lumiBlock,17,2023-06-02 15:15:31.386276
lumiBlock,18,2023-06-02 15:15:48.012838
lumiBlock,19,2023-06-02 15:16:03.831133
lumiBlock,20,2023-06-02 15:16:31.379508
lumiBlock,21,2023-06-02 15:16:41.464213
lumiBlock,22,2023-06-02 15:16:51.555773
lumiBlock,23,2023-06-02 15:17:46.500940
lumiBlock,24,2023-06-02 15:18:05.501998
lumiBlock,25,2023-06-02 15:18:34.317451
lumiBlock,26,2023-06-02 15:19:00.522002
lumiBlock,27,2023-06-02 15:19:10.724791
lumiBlock,28,2023-06-02 15:19:20.839390
lumiBlock,29,2023-06-02 15:19:30.952790
lumiBlock,30,2023-06-02 15:19:52.568995
lumiBlock,31,2023-06-02 15:20:46.011581
lumiBlock,32,2023-06-02 15:21:10.113692
lumiBlock,33,2023-06-02 15:21:20.237750
lumiBlock,34,2023-06-02 15:21:30.374295
lumiBlock,35,2023-06-02 15:21:40.498940
lumiBlock,36,2023-06-02 15:21:55.287664
lumiBlock,37,2023-06-02 15:22:05.336698
lumiBlock,38,2023-06-02 15:22:39.459896
lumiBlock,39,2023-06-02 15:22:57.986855
lumiBlock,40,2023-06-02 15:23:08.192583
lumiBlock,41,2023-06-02 15:24:08.358385
lumiBlock,42,2023-06-02 15:24:18.460914
lumiBlock,43,2023-06-02 15:24:28.594492
lumiBlock,44,2023-06-02 15:24:38.720488
lumiBlock,45,2023-06-02 15:24:48.856454
lumiBlock,46,2023-06-02 15:24:58.980523
lumiBlock,47,2023-06-02 15:25:25.205660
lumiBlock,48,2023-06-02 15:25:35.367648
lumiBlock,49,2023-06-02 15:25:46.702736
lumiBlock,50,2023-06-02 15:25:56.964619
lumiBlock,51,2023-06-02 15:26:21.347573
lumiBlock,52,2023-06-02 15:26:31.388269
lumiBlock,53,2023-06-02 15:27:04.894599
lumiBlock,54,2023-06-02 15:27:17.868820
lumiBlock,55,2023-06-02 15:27:28.076726
lumiBlock,56,2023-06-02 15:27:41.775979
lumiBlock,57,2023-06-02 15:27:51.926468
lumiBlock,58,2023-06-02 15:28:02.051274
lumiBlock,59,2023-06-02 15:28:12.186606
lumiBlock,60,2023-06-02 15:29:12.344167
lumiBlock,61,2023-06-02 15:29:39.541042
lumiBlock,62,2023-06-02 15:29:49.724658
lumiBlock,63,2023-06-02 15:29:59.849822
lumiBlock,64,2023-06-02 15:30:09.966481
