element_name,value_string,ts
lumiBlock,1,2023-05-17 21:14:17.886978
lumiBlock,2,2023-05-17 21:15:14.674551
lumiBlock,3,2023-05-17 21:15:45.523357
lumiBlock,4,2023-05-17 21:16:06.101217
lumiBlock,5,2023-05-17 21:16:16.207068
lumiBlock,6,2023-05-17 21:17:11.913830
lumiBlock,7,2023-05-17 21:17:21.979248
lumiBlock,8,2023-05-17 21:17:37.273802
lumiBlock,9,2023-05-17 21:17:47.463357
lumiBlock,10,2023-05-17 21:17:57.699652
lumiBlock,11,2023-05-17 21:18:07.749422
lumiBlock,12,2023-05-17 21:18:26.084245
lumiBlock,13,2023-05-17 21:18:36.197437
lumiBlock,14,2023-05-17 21:18:56.882632
lumiBlock,15,2023-05-17 21:19:25.259447
lumiBlock,16,2023-05-17 21:19:43.540788
lumiBlock,17,2023-05-17 21:19:54.349970
lumiBlock,18,2023-05-17 21:20:10.452302
lumiBlock,19,2023-05-17 21:20:43.732476
lumiBlock,20,2023-05-17 21:21:35.816040
lumiBlock,21,2023-05-17 21:21:46.078778
lumiBlock,22,2023-05-17 21:22:11.851372
lumiBlock,23,2023-05-17 21:22:22.078071
lumiBlock,24,2023-05-17 21:22:32.305475
lumiBlock,25,2023-05-17 21:22:42.532384
lumiBlock,26,2023-05-17 21:22:52.764328
lumiBlock,27,2023-05-17 21:23:11.843231
lumiBlock,28,2023-05-17 21:23:22.006954
lumiBlock,29,2023-05-17 21:23:32.234370
lumiBlock,30,2023-05-17 21:23:46.701451
lumiBlock,31,2023-05-17 21:24:13.183692
lumiBlock,32,2023-05-17 21:24:25.220469
lumiBlock,33,2023-05-17 21:24:35.487187
lumiBlock,34,2023-05-17 21:25:09.410825
lumiBlock,35,2023-05-17 21:25:19.493918
lumiBlock,36,2023-05-17 21:25:52.569464
lumiBlock,37,2023-05-17 21:26:28.727327
lumiBlock,38,2023-05-17 21:26:40.660659
lumiBlock,39,2023-05-17 21:26:59.009666
lumiBlock,40,2023-05-17 21:27:18.327311
lumiBlock,41,2023-05-17 21:28:18.465269
lumiBlock,42,2023-05-17 21:28:28.697415
lumiBlock,43,2023-05-17 21:28:43.808772
lumiBlock,44,2023-05-17 21:29:26.602099
lumiBlock,45,2023-05-17 21:29:50.186385
lumiBlock,46,2023-05-17 21:30:14.774875
lumiBlock,47,2023-05-17 21:31:01.932273
lumiBlock,48,2023-05-17 21:31:12.064389
lumiBlock,49,2023-05-17 21:31:22.298913
lumiBlock,50,2023-05-17 21:31:55.156426
lumiBlock,51,2023-05-17 21:32:24.449198
lumiBlock,52,2023-05-17 21:32:41.350435
lumiBlock,53,2023-05-17 21:32:55.377538
lumiBlock,54,2023-05-17 21:33:16.540504
lumiBlock,55,2023-05-17 21:34:16.658044
lumiBlock,56,2023-05-17 21:35:01.893511
lumiBlock,57,2023-05-17 21:36:01.952609
lumiBlock,58,2023-05-17 21:36:12.180491
lumiBlock,59,2023-05-17 21:36:22.413610
