element_name,value_string,ts
lumiBlock,1,2023-04-24 17:22:41.749882
lumiBlock,2,2023-04-24 17:23:39.400447
lumiBlock,3,2023-04-24 17:24:17.054172
lumiBlock,4,2023-04-24 17:24:30.454856
lumiBlock,5,2023-04-24 17:24:40.661485
lumiBlock,6,2023-04-24 17:25:06.214432
lumiBlock,7,2023-04-24 17:25:41.754357
lumiBlock,8,2023-04-24 17:25:57.400115
lumiBlock,9,2023-04-24 17:26:07.566808
lumiBlock,10,2023-04-24 17:26:17.681885
lumiBlock,11,2023-04-24 17:26:27.766537
lumiBlock,12,2023-04-24 17:26:41.608293
lumiBlock,13,2023-04-24 17:26:55.258666
lumiBlock,14,2023-04-24 17:27:05.370696
lumiBlock,15,2023-04-24 17:27:15.481179
lumiBlock,16,2023-04-24 17:27:25.580396
lumiBlock,17,2023-04-24 17:28:25.736021
lumiBlock,18,2023-04-24 17:29:24.613266
lumiBlock,19,2023-04-24 17:29:34.798552
lumiBlock,20,2023-04-24 17:30:34.950542
lumiBlock,21,2023-04-24 17:31:08.928756
lumiBlock,22,2023-04-24 17:31:19.195756
lumiBlock,23,2023-04-24 17:31:46.296578
lumiBlock,24,2023-04-24 17:32:19.422769
lumiBlock,25,2023-04-24 17:32:50.261000
lumiBlock,26,2023-04-24 17:33:01.298201
lumiBlock,27,2023-04-24 17:33:12.318722
lumiBlock,28,2023-04-24 17:34:12.466513
lumiBlock,29,2023-04-24 17:35:08.001556
lumiBlock,30,2023-04-24 17:35:18.076846
lumiBlock,31,2023-04-24 17:35:28.204096
lumiBlock,32,2023-04-24 17:36:04.451461
lumiBlock,33,2023-04-24 17:36:33.611491
lumiBlock,34,2023-04-24 17:36:53.578795
lumiBlock,35,2023-04-24 17:37:53.799951
lumiBlock,36,2023-04-24 17:38:53.947525
lumiBlock,37,2023-04-24 17:39:54.097681
lumiBlock,38,2023-04-24 17:40:54.220006
lumiBlock,39,2023-04-24 17:41:08.357188
lumiBlock,40,2023-04-24 17:42:08.611049
lumiBlock,41,2023-04-24 17:42:18.686440
lumiBlock,42,2023-04-24 17:43:18.863696
lumiBlock,43,2023-04-24 17:44:19.023514
lumiBlock,44,2023-04-24 17:44:29.110627
lumiBlock,45,2023-04-24 17:44:53.359165
lumiBlock,46,2023-04-24 17:45:53.529716
lumiBlock,47,2023-04-24 17:46:53.705748
lumiBlock,48,2023-04-24 17:47:09.611086
lumiBlock,49,2023-04-24 17:47:36.056654
lumiBlock,50,2023-04-24 17:48:18.202130
lumiBlock,51,2023-04-24 17:48:52.375958
lumiBlock,52,2023-04-24 17:49:52.455034
lumiBlock,53,2023-04-24 17:50:52.576051
lumiBlock,54,2023-04-24 17:51:32.460791
lumiBlock,55,2023-04-24 17:51:42.648109
lumiBlock,56,2023-04-24 17:51:52.755344
lumiBlock,57,2023-04-24 17:52:15.116871
lumiBlock,58,2023-04-24 17:52:51.798708
lumiBlock,59,2023-04-24 17:53:08.935867
lumiBlock,60,2023-04-24 17:53:23.398998
lumiBlock,61,2023-04-24 17:53:34.449941
lumiBlock,62,2023-04-24 17:54:34.620975
lumiBlock,63,2023-04-24 17:54:44.724306
lumiBlock,64,2023-04-24 17:54:54.802665
lumiBlock,65,2023-04-24 17:55:41.593769
lumiBlock,66,2023-04-24 17:55:51.860826
lumiBlock,67,2023-04-24 17:56:07.177008
lumiBlock,68,2023-04-24 17:57:07.244812
lumiBlock,69,2023-04-24 17:57:39.982520
lumiBlock,70,2023-04-24 17:58:40.120532
lumiBlock,71,2023-04-24 17:59:40.279399
lumiBlock,72,2023-04-24 18:00:40.428353
lumiBlock,73,2023-04-24 18:01:40.607036
lumiBlock,74,2023-04-24 18:02:29.045568
lumiBlock,75,2023-04-24 18:03:23.268262
lumiBlock,76,2023-04-24 18:03:33.394725
lumiBlock,77,2023-04-24 18:03:43.490541
lumiBlock,78,2023-04-24 18:04:10.457004
lumiBlock,79,2023-04-24 18:04:54.627434
lumiBlock,80,2023-04-24 18:05:09.699798
lumiBlock,81,2023-04-24 18:05:40.889357
lumiBlock,82,2023-04-24 18:06:30.730288
lumiBlock,83,2023-04-24 18:07:28.775007
lumiBlock,84,2023-04-24 18:08:00.050856
lumiBlock,85,2023-04-24 18:09:00.158491
lumiBlock,86,2023-04-24 18:10:00.316986
lumiBlock,87,2023-04-24 18:10:10.420870
lumiBlock,88,2023-04-24 18:11:10.568384
lumiBlock,89,2023-04-24 18:11:40.138624
lumiBlock,90,2023-04-24 18:12:05.941625
lumiBlock,91,2023-04-24 18:12:40.021830
lumiBlock,92,2023-04-24 18:13:40.227685
lumiBlock,93,2023-04-24 18:13:50.362071
lumiBlock,94,2023-04-24 18:14:50.526444
lumiBlock,95,2023-04-24 18:15:04.691930
lumiBlock,96,2023-04-24 18:15:14.876118
lumiBlock,97,2023-04-24 18:15:35.682628
lumiBlock,98,2023-04-24 18:16:33.902382
lumiBlock,99,2023-04-24 18:16:46.104997
lumiBlock,100,2023-04-24 18:17:46.296666
lumiBlock,101,2023-04-24 18:17:56.382987
lumiBlock,102,2023-04-24 18:18:09.240690
lumiBlock,103,2023-04-24 18:18:22.009699
lumiBlock,104,2023-04-24 18:19:23.232297
lumiBlock,105,2023-04-24 18:19:33.350099
lumiBlock,106,2023-04-24 18:19:43.452935
lumiBlock,107,2023-04-24 18:19:53.580019
lumiBlock,108,2023-04-24 18:20:18.239621
lumiBlock,109,2023-04-24 18:20:30.518834
lumiBlock,110,2023-04-24 18:20:40.647794
lumiBlock,111,2023-04-24 18:21:02.098518
lumiBlock,112,2023-04-24 18:21:20.148122
lumiBlock,113,2023-04-24 18:21:36.107685
lumiBlock,114,2023-04-24 18:21:46.167007
lumiBlock,115,2023-04-24 18:22:03.101351
lumiBlock,116,2023-04-24 18:22:34.476017
lumiBlock,117,2023-04-24 18:22:52.319268
lumiBlock,118,2023-04-24 18:23:40.427454
lumiBlock,119,2023-04-24 18:23:51.449597
lumiBlock,120,2023-04-24 18:24:51.659953
lumiBlock,121,2023-04-24 18:25:47.821619
lumiBlock,122,2023-04-24 18:26:48.068274
lumiBlock,123,2023-04-24 18:27:09.088393
lumiBlock,124,2023-04-24 18:28:09.235291
lumiBlock,125,2023-04-24 18:28:38.214334
lumiBlock,126,2023-04-24 18:28:59.409743
lumiBlock,127,2023-04-24 18:29:30.335567
lumiBlock,128,2023-04-24 18:29:59.574954
lumiBlock,129,2023-04-24 18:30:59.632699
lumiBlock,130,2023-04-24 18:31:59.792937
lumiBlock,131,2023-04-24 18:32:09.888489
lumiBlock,132,2023-04-24 18:33:10.054789
lumiBlock,133,2023-04-24 18:34:10.203075
lumiBlock,134,2023-04-24 18:35:10.322912
lumiBlock,135,2023-04-24 18:36:10.491091
lumiBlock,136,2023-04-24 18:37:10.629716
lumiBlock,137,2023-04-24 18:38:10.798136
lumiBlock,138,2023-04-24 18:38:46.597942
lumiBlock,139,2023-04-24 18:38:56.633777
lumiBlock,140,2023-04-24 18:39:06.758286
lumiBlock,141,2023-04-24 18:40:06.927219
lumiBlock,142,2023-04-24 18:40:17.013793
lumiBlock,143,2023-04-24 18:40:47.624352
lumiBlock,144,2023-04-24 18:40:57.886598
lumiBlock,145,2023-04-24 18:41:18.869912
lumiBlock,146,2023-04-24 18:41:29.011018
lumiBlock,147,2023-04-24 18:41:45.188404
lumiBlock,148,2023-04-24 18:42:05.050916
lumiBlock,149,2023-04-24 18:42:26.146437
lumiBlock,150,2023-04-24 18:42:36.374924
lumiBlock,151,2023-04-24 18:43:36.571978
lumiBlock,152,2023-04-24 18:43:46.688964
lumiBlock,153,2023-04-24 18:44:06.489237
lumiBlock,154,2023-04-24 18:44:16.522578
lumiBlock,155,2023-04-24 18:44:55.293041
lumiBlock,156,2023-04-24 18:45:05.412504
lumiBlock,157,2023-04-24 18:45:25.372916
lumiBlock,158,2023-04-24 18:45:35.535816
lumiBlock,159,2023-04-24 18:46:07.377025
lumiBlock,160,2023-04-24 18:46:22.491815
lumiBlock,161,2023-04-24 18:46:32.670480
lumiBlock,162,2023-04-24 18:46:51.042793
lumiBlock,163,2023-04-24 18:47:51.252083
lumiBlock,164,2023-04-24 18:48:07.822656
lumiBlock,165,2023-04-24 18:48:49.001013
lumiBlock,166,2023-04-24 18:48:59.116572
lumiBlock,167,2023-04-24 18:49:09.251349
lumiBlock,168,2023-04-24 18:49:19.375985
lumiBlock,169,2023-04-24 18:49:45.663443
lumiBlock,170,2023-04-24 18:49:57.174583
lumiBlock,171,2023-04-24 18:50:57.266348
lumiBlock,172,2023-04-24 18:51:07.372156
lumiBlock,173,2023-04-24 18:51:34.111996
lumiBlock,174,2023-04-24 18:51:44.269729
lumiBlock,175,2023-04-24 18:51:57.588521
lumiBlock,176,2023-04-24 18:52:57.661541
lumiBlock,177,2023-04-24 18:53:07.733278
lumiBlock,178,2023-04-24 18:53:17.785220
