element_name,value_string,ts
lumiBlock,1,2023-06-30 23:31:14.333572
lumiBlock,2,2023-06-30 23:31:41.455157
lumiBlock,3,2023-06-30 23:32:10.278950
lumiBlock,4,2023-06-30 23:32:20.390020
lumiBlock,5,2023-06-30 23:32:36.783117
lumiBlock,6,2023-06-30 23:32:47.012529
lumiBlock,7,2023-06-30 23:33:47.173748
lumiBlock,8,2023-06-30 23:33:57.281770
lumiBlock,9,2023-06-30 23:34:07.400444
lumiBlock,10,2023-06-30 23:34:17.495207
lumiBlock,11,2023-06-30 23:34:53.858467
lumiBlock,12,2023-06-30 23:35:31.052159
lumiBlock,13,2023-06-30 23:35:41.143238
lumiBlock,14,2023-06-30 23:35:51.208012
lumiBlock,15,2023-06-30 23:36:01.334613
lumiBlock,16,2023-06-30 23:36:11.419904
lumiBlock,17,2023-06-30 23:36:21.530049
lumiBlock,18,2023-06-30 23:36:31.630308
lumiBlock,19,2023-06-30 23:36:41.722118
lumiBlock,20,2023-06-30 23:36:53.355467
lumiBlock,21,2023-06-30 23:37:04.328818
lumiBlock,22,2023-06-30 23:37:31.194138
lumiBlock,23,2023-06-30 23:38:31.339641
lumiBlock,24,2023-06-30 23:38:55.709359
lumiBlock,25,2023-06-30 23:39:05.908807
lumiBlock,26,2023-06-30 23:39:16.011770
lumiBlock,27,2023-06-30 23:39:44.834400
lumiBlock,28,2023-06-30 23:40:06.898260
lumiBlock,29,2023-06-30 23:40:23.957593
lumiBlock,30,2023-06-30 23:40:34.032914
lumiBlock,31,2023-06-30 23:40:44.150138
lumiBlock,32,2023-06-30 23:40:54.265019
lumiBlock,33,2023-06-30 23:41:54.444681
lumiBlock,34,2023-06-30 23:42:10.345155
lumiBlock,35,2023-06-30 23:42:35.395067
lumiBlock,36,2023-06-30 23:43:10.435987
lumiBlock,37,2023-06-30 23:43:25.369087
lumiBlock,38,2023-06-30 23:43:50.442387
lumiBlock,39,2023-06-30 23:44:00.538089
lumiBlock,40,2023-06-30 23:44:10.654377
lumiBlock,41,2023-06-30 23:44:20.780974
lumiBlock,42,2023-06-30 23:44:30.876525
lumiBlock,43,2023-06-30 23:44:41.000065
lumiBlock,44,2023-06-30 23:44:51.132952
lumiBlock,45,2023-06-30 23:45:01.250710
lumiBlock,46,2023-06-30 23:45:24.989540
lumiBlock,47,2023-06-30 23:45:36.844588
lumiBlock,48,2023-06-30 23:46:09.956457
lumiBlock,49,2023-06-30 23:46:44.270632
lumiBlock,50,2023-06-30 23:46:54.333127
lumiBlock,51,2023-06-30 23:47:10.166436
lumiBlock,52,2023-06-30 23:47:30.425245
lumiBlock,53,2023-06-30 23:48:27.478755
lumiBlock,54,2023-06-30 23:48:41.527841
lumiBlock,55,2023-06-30 23:48:52.565791
lumiBlock,56,2023-06-30 23:49:02.608405
lumiBlock,57,2023-06-30 23:50:02.768383
lumiBlock,58,2023-06-30 23:50:32.949476
lumiBlock,59,2023-06-30 23:50:43.121000
lumiBlock,60,2023-06-30 23:50:58.687455
lumiBlock,61,2023-06-30 23:51:21.227285
lumiBlock,62,2023-06-30 23:51:59.246106
lumiBlock,63,2023-06-30 23:52:34.408964
lumiBlock,64,2023-06-30 23:52:44.685564
lumiBlock,65,2023-06-30 23:52:54.953955
lumiBlock,66,2023-06-30 23:53:06.006093
lumiBlock,67,2023-06-30 23:53:16.263544
lumiBlock,68,2023-06-30 23:53:26.377842
lumiBlock,69,2023-06-30 23:53:36.493426
lumiBlock,70,2023-06-30 23:53:47.247357
lumiBlock,71,2023-06-30 23:54:47.385843
lumiBlock,72,2023-06-30 23:55:12.403314
lumiBlock,73,2023-06-30 23:55:23.440076
lumiBlock,74,2023-06-30 23:56:23.505123
