element_name,value_string,ts
lumiBlock,1,2023-05-02 16:49:20.820041
lumiBlock,2,2023-05-02 16:50:14.853676
lumiBlock,3,2023-05-02 16:50:25.093121
lumiBlock,4,2023-05-02 16:50:38.462461
lumiBlock,5,2023-05-02 16:50:48.584901
lumiBlock,6,2023-05-02 16:51:06.216412
lumiBlock,7,2023-05-02 16:51:16.332724
lumiBlock,8,2023-05-02 16:52:10.152293
lumiBlock,9,2023-05-02 16:52:36.031861
lumiBlock,10,2023-05-02 16:52:55.386627
lumiBlock,11,2023-05-02 16:53:05.584265
lumiBlock,12,2023-05-02 16:53:18.925044
lumiBlock,13,2023-05-02 16:53:36.997038
lumiBlock,14,2023-05-02 16:53:47.072532
lumiBlock,15,2023-05-02 16:54:15.871579
lumiBlock,16,2023-05-02 16:55:09.756538
lumiBlock,17,2023-05-02 16:56:00.048971
lumiBlock,18,2023-05-02 16:56:10.163985
lumiBlock,19,2023-05-02 16:56:20.394498
lumiBlock,20,2023-05-02 16:57:20.662062
lumiBlock,21,2023-05-02 16:57:55.586501
lumiBlock,22,2023-05-02 16:58:05.667050
lumiBlock,23,2023-05-02 16:59:05.936230
lumiBlock,24,2023-05-02 16:59:42.961606
lumiBlock,25,2023-05-02 17:00:44.646893
lumiBlock,26,2023-05-02 17:01:44.914369
lumiBlock,27,2023-05-02 17:02:45.176920
lumiBlock,28,2023-05-02 17:03:45.446071
lumiBlock,29,2023-05-02 17:04:45.713349
lumiBlock,30,2023-05-02 17:05:45.980736
lumiBlock,31,2023-05-02 17:06:46.244703
lumiBlock,32,2023-05-02 17:07:46.523803
lumiBlock,33,2023-05-02 17:08:16.529670
lumiBlock,34,2023-05-02 17:08:50.143426
lumiBlock,35,2023-05-02 17:09:51.089785
lumiBlock,36,2023-05-02 17:10:51.357609
lumiBlock,37,2023-05-02 17:11:18.863194
lumiBlock,38,2023-05-02 17:11:42.045540
lumiBlock,39,2023-05-02 17:12:20.138918
lumiBlock,40,2023-05-02 17:12:44.437312
lumiBlock,41,2023-05-02 17:12:54.646135
lumiBlock,42,2023-05-02 17:13:13.195480
lumiBlock,43,2023-05-02 17:13:23.397448
lumiBlock,44,2023-05-02 17:13:33.627453
lumiBlock,45,2023-05-02 17:13:43.863211
lumiBlock,46,2023-05-02 17:14:09.592659
lumiBlock,47,2023-05-02 17:14:19.870308
lumiBlock,48,2023-05-02 17:14:43.212667
lumiBlock,49,2023-05-02 17:14:53.377733
lumiBlock,50,2023-05-02 17:15:03.612299
lumiBlock,51,2023-05-02 17:15:13.846251
lumiBlock,52,2023-05-02 17:15:28.142810
lumiBlock,53,2023-05-02 17:15:46.190363
lumiBlock,54,2023-05-02 17:16:27.172631
lumiBlock,55,2023-05-02 17:16:51.204886
lumiBlock,56,2023-05-02 17:17:33.286689
lumiBlock,57,2023-05-02 17:17:43.435322
lumiBlock,58,2023-05-02 17:17:53.668609
lumiBlock,59,2023-05-02 17:18:11.423313
lumiBlock,60,2023-05-02 17:18:26.411633
lumiBlock,61,2023-05-02 17:18:36.669700
lumiBlock,62,2023-05-02 17:18:46.897841
lumiBlock,63,2023-05-02 17:18:57.124271
lumiBlock,64,2023-05-02 17:19:07.359461
lumiBlock,65,2023-05-02 17:19:36.700202
lumiBlock,66,2023-05-02 17:20:15.846798
lumiBlock,67,2023-05-02 17:21:15.938534
lumiBlock,68,2023-05-02 17:21:26.172513
lumiBlock,69,2023-05-02 17:22:26.423733
lumiBlock,70,2023-05-02 17:23:18.501426
lumiBlock,71,2023-05-02 17:23:37.553986
lumiBlock,72,2023-05-02 17:24:14.478644
lumiBlock,73,2023-05-02 17:24:46.474350
lumiBlock,74,2023-05-02 17:24:56.508287
lumiBlock,75,2023-05-02 17:25:06.743267
lumiBlock,76,2023-05-02 17:25:23.609243
lumiBlock,77,2023-05-02 17:26:14.031225
lumiBlock,78,2023-05-02 17:26:27.813672
lumiBlock,79,2023-05-02 17:26:38.038631
lumiBlock,80,2023-05-02 17:26:48.273157
lumiBlock,81,2023-05-02 17:27:42.208731
lumiBlock,82,2023-05-02 17:28:40.543806
lumiBlock,83,2023-05-02 17:29:34.597381
lumiBlock,84,2023-05-02 17:30:34.685167
lumiBlock,85,2023-05-02 17:31:34.953265
lumiBlock,86,2023-05-02 17:31:45.179902
lumiBlock,87,2023-05-02 17:31:55.416219
lumiBlock,88,2023-05-02 17:32:54.199730
